#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,driver_0005a,driver_0005b,driver_0012a,driver_0012b,Out_0021a,Out_0021b,Out_0017a,Out_0017b
151,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.159085e-01,1.144191e-01,1.513705e-02,3.482303e-02,7.272200e-01,-8.175963e-02,3.619223e-01,-5.163093e-01,8.287653e-01,-3.432792e-01,8.287294e-01,-3.444537e-01,1.132667e-01,1.142691e-01,1.658079e-01,1.184789e-01,8.262830e-01,-3.443865e-01,3.545742e-01,-7.638329e-01,-5.057764e-02,-2.570941e-02,8.321470e-01,-3.530177e-01,5.208572e-02,8.445852e-02,8.285099e-01,-3.446977e-01,6.436675e-01,4.126480e-01,3.539991e-01,-7.638149e-01,1.121256e-01,-5.005407e-02,3.579083e-01,-7.653002e-01,5.633292e-01,5.067895e-01,3.709849e-02,3.110073e-02,8.287734e-01,-3.439186e-01,3.564535e-01,-7.640504e-01,3.548903e-01,-7.638171e-01,8.796013e-02,6.926274e-02,1.053879e-01,8.000019e-02,3.552209e-01,-7.638241e-01,9.246042e-01,-3.349235e-01,2.470128e-01,-7.254205e-01,3.558537e-01,-7.635311e-01,8.287497e-01,-3.442235e-01,6.726960e-01,-3.620559e-01,7.960822e-01,-9.081877e-02,5.685338e-01,-7.544964e-01,8.611748e-01,-4.440747e-01,3.454169e-01,-8.215659e-01,6.985169e-01,-6.549725e-01,-3.090979e-02,-7.084922e-01,2.703014e-01,-6.696626e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,5.635423e-01,5.067568e-01,6.438710e-01,4.126059e-01
152,-1,-1,-1,-1,2,2,2,2,2,2,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,2,2,-2,-2,1,1,-2,-2,1,1,-1,-1,1,1,-2,-2,-1,-1,2,2,2,2,1,1,-2,-2,-1,-1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.502589e-01,1.534054e-01,-3.912807e-02,-3.568370e-02,7.489792e-01,-1.334469e-01,3.756433e-01,-5.970123e-01,8.295517e-01,-3.433173e-01,8.098291e-01,-3.412252e-01,1.345720e-01,1.380068e-01,2.743314e-01,1.147212e-01,8.005703e-01,-3.447469e-01,3.119640e-01,-7.151339e-01,-7.083190e-02,-8.104799e-02,8.309017e-01,-3.506081e-01,-1.663913e-01,-1.252542e-01,8.109743e-01,-3.414765e-01,5.701210e-01,3.350184e-01,3.099692e-01,-7.150332e-01,1.401091e-01,-1.575866e-01,3.178203e-01,-7.196605e-01,4.413619e-01,4.110139e-01,-3.205654e-02,-3.950885e-02,8.355053e-01,-3.448411e-01,3.549745e-01,-7.701378e-01,3.108090e-01,-7.172319e-01,-1.098140e-01,-8.833822e-02,1.471130e-01,1.318296e-01,3.326480e-01,-7.547569e-01,8.876037e-01,-3.153644e-01,2.281788e-01,-6.766640e-01,3.569781e-01,-7.636630e-01,8.114567e-01,-3.450836e-01,5.681792e-01,-3.206469e-01,7.754949e-01,-1.186985e-01,4.645633e-01,-6.649728e-01,7.981143e-01,-4.305309e-01,2.650463e-01,-7.344103e-01,6.304626e-01,-5.909221e-01,-4.261643e-02,-6.527737e-01,2.340240e-01,-6.297157e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,4.415652e-01,4.109735e-01,5.703171e-01,3.349698e-01
153,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-2,-2,0,0,-2,-2,0,0,0,0,0,0,-2,-2,0,0,2,2,2,2,0,0,-2,-2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.044904e-01,-2.897938e-01,3.731474e-01,-6.899925e-01,8.286343e-01,-3.394006e-01,3.587946e-01,-7.648970e-01,8.299377e-01,-3.423588e-01,8.018024e-01,-3.461287e-01,7.952766e-01,-3.222862e-01,7.939693e-01,-3.459091e-01,7.895134e-01,-3.536215e-01,2.807861e-01,-6.702713e-01,2.922864e-01,-6.835698e-01,8.286437e-01,-3.417458e-01,-3.615506e-01,-4.384131e-01,8.046048e-01,-3.451470e-01,4.824483e-01,2.325347e-01,2.748712e-01,-6.688288e-01,3.219476e-01,-6.950995e-01,2.915014e-01,-6.801851e-01,3.289817e-01,3.075001e-01,4.037381e-01,-4.197794e-01,8.463320e-01,-3.441940e-01,3.567748e-01,-7.636854e-01,2.766113e-01,-6.756946e-01,-2.765489e-01,-3.524793e-01,7.053161e-01,-9.345804e-02,3.155130e-01,-7.471075e-01,8.604917e-01,-3.125360e-01,2.193486e-01,-6.403872e-01,3.586488e-01,-7.643617e-01,8.034749e-01,-3.497300e-01,5.200674e-01,-2.889684e-01,7.630309e-01,-1.643616e-01,4.189232e-01,-6.461472e-01,7.071733e-01,-4.298252e-01,2.838126e-01,-6.532406e-01,5.223368e-01,-4.991706e-01,-7.140396e-03,-6.462378e-01,2.045546e-01,-5.732571e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,3.291687e-01,3.074456e-01,4.826332e-01,2.324781e-01
154,1,1,1,1,2,2,2,2,2,2,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,2,2,-2,-2,-1,-1,-2,-2,-1,-1,1,1,-1,-1,-2,-2,1,1,2,2,2,2,-1,-1,-2,-2,1,1,2,2,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.203133e-01,-3.118033e-01,3.974333e-01,-7.109357e-01,8.275901e-01,-3.390016e-01,3.569445e-01,-7.649917e-01,8.408129e-01,-3.434040e-01,1.204121e-01,1.129226e-01,8.041400e-01,-3.186280e-01,8.059799e-01,-3.383098e-01,1.283808e-01,1.207693e-01,-1.049166e-01,-1.133896e-01,3.260606e-01,-7.260948e-01,8.284304e-01,-3.435770e-01,-4.595855e-01,-5.409123e-01,1.203618e-01,1.197659e-01,1.329911e-01,1.058034e-01,-1.054839e-01,-1.068460e-01,3.378486e-01,-7.296987e-01,-8.925807e-02,-1.094233e-01,6.974140e-02,1.207888e-01,3.981975e-01,-4.298764e-01,6.576079e-01,-3.815179e-01,3.557170e-01,-7.639131e-01,-6.952848e-02,-2.508078e-01,-3.776868e-01,-4.201850e-01,7.191227e-01,-8.902144e-02,1.844407e-01,-7.011811e-01,5.177249e-01,9.587505e-02,4.683587e-02,-1.606940e-01,3.575685e-01,-7.643272e-01,1.806759e-01,-1.385017e-01,6.441486e-02,8.953865e-02,8.606280e-02,8.224524e-02,-2.348239e-02,1.104479e-02,-8.183444e-03,-1.321307e-03,-7.305673e-02,-3.729381e-02,-5.692520e-02,-4.832658e-02,-1.778682e-01,-1.388712e-01,-1.682543e-01,-1.466650e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,6.994963e-02,1.207576e-01,1.331990e-01,1.057684e-01
155,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.454657e-01,-3.318847e-01,4.317400e-01,-7.419324e-01,8.288246e-01,-3.432524e-01,3.559285e-01,-7.638479e-01,8.258553e-01,-3.463764e-01,9.231192e-02,8.868233e-02,8.274578e-01,-3.274909e-01,8.287410e-01,-3.408119e-01,1.107474e-01,1.003241e-01,-9.145185e-02,-9.269772e-02,3.681028e-01,-7.690714e-01,8.290783e-01,-3.442769e-01,-5.462104e-01,-6.354501e-01,9.635418e-02,9.424361e-02,-8.556049e-02,-6.862256e-02,-8.968454e-02,-9.055636e-02,3.579046e-01,-7.650193e-01,-8.769334e-02,-8.864987e-02,-1.064764e-01,-9.848194e-02,4.120140e-01,-4.517183e-01,5.383616e-01,-3.456482e-01,3.550590e-01,-7.638515e-01,-9.510976e-02,-1.086664e-01,-4.722259e-01,-4.958340e-01,7.383753e-01,-8.149935e-02,8.492968e-02,-6.503056e-01,4.352913e-01,1.495811e-01,2.128229e-02,-8.690193e-02,3.552359e-01,-7.638756e-01,7.437961e-02,-9.283604e-02,-3.430497e-02,-3.091879e-02,-2.689566e-02,-2.226644e-02,-1.795299e-02,-1.635137e-02,-1.447912e-02,-1.243536e-02,-2.093731e-02,-2.129087e-02,-1.958257e-02,-1.614165e-02,-8.419859e-02,-9.911854e-02,-9.526826e-02,-7.296974e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-1.062473e-01,-9.849310e-02,-8.533455e-02,-6.864114e-02
156,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.454657e-01,-3.318847e-01,4.317400e-01,-7.419324e-01,8.288246e-01,-3.432524e-01,3.559285e-01,-7.638479e-01,8.258553e-01,-3.463764e-01,9.231192e-02,8.868234e-02,8.274578e-01,-3.274909e-01,8.287410e-01,-3.408119e-01,1.107474e-01,1.003241e-01,-9.145185e-02,-9.269772e-02,3.681028e-01,-7.690714e-01,8.290783e-01,-3.442769e-01,-5.462104e-01,-6.354501e-01,9.635418e-02,9.424361e-02,-8.556049e-02,-6.862256e-02,-8.968454e-02,-9.055636e-02,3.579046e-01,-7.650193e-01,-8.769334e-02,-8.864987e-02,-1.064764e-01,-9.848194e-02,4.120139e-01,-4.517182e-01,5.383615e-01,-3.456482e-01,3.550590e-01,-7.638515e-01,-9.510976e-02,-1.086663e-01,-4.722259e-01,-4.958340e-01,7.383753e-01,-8.149934e-02,8.492965e-02,-6.503056e-01,4.352913e-01,1.495811e-01,2.128229e-02,-8.690193e-02,3.552359e-01,-7.638756e-01,7.437962e-02,-9.283599e-02,-3.430497e-02,-3.091879e-02,-2.689566e-02,-2.226644e-02,-1.795299e-02,-1.635137e-02,-1.447912e-02,-1.243536e-02,-2.093731e-02,-2.129087e-02,-1.958257e-02,-1.614165e-02,-8.419859e-02,-9.911854e-02,-9.526826e-02,-7.296974e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-1.062473e-01,-9.849310e-02,-8.533455e-02,-6.864114e-02
157,2,2,2,2,1,1,1,1,1,1,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,1,1,-1,-1,-2,-2,-1,-1,-2,-2,2,2,-2,-2,-1,-1,2,2,1,1,1,1,-2,-2,-1,-1,2,2,1,1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.387373e-01,-3.033593e-01,4.461717e-01,-8.098793e-01,8.112314e-01,-3.430476e-01,3.139382e-01,-7.174402e-01,7.932587e-01,-3.479406e-01,9.347524e-02,9.118945e-02,8.289524e-01,-3.276350e-01,8.355863e-01,-3.408877e-01,1.109636e-01,1.006139e-01,-9.119197e-02,-9.271544e-02,3.757581e-01,-7.722198e-01,8.118319e-01,-3.399141e-01,-3.414898e-01,-3.839406e-01,9.676917e-02,9.489492e-02,-9.412309e-02,-2.178384e-01,-8.945048e-02,-9.028586e-02,3.386011e-01,-7.560951e-01,-8.752962e-02,-8.845413e-02,-2.212855e-01,-2.060270e-01,5.669636e-01,-5.364853e-01,4.911141e-01,-2.968444e-01,3.105226e-01,-7.141920e-01,-9.677542e-02,-1.198076e-01,-2.273889e-02,-4.030908e-01,7.910105e-01,-9.036611e-02,6.835096e-02,-6.119382e-01,4.354291e-01,1.497505e-01,2.140091e-02,-8.676364e-02,3.277992e-01,-7.246523e-01,8.177163e-02,-4.706450e-02,-2.696326e-01,-3.099602e-01,-2.832231e-01,-2.437682e-01,-5.585411e-02,-6.117019e-02,-5.832910e-02,-4.849209e-02,-3.314989e-02,-3.486742e-02,-3.301614e-02,-2.800163e-02,-8.947027e-02,-1.047515e-01,-1.008670e-01,-7.814657e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-2.210867e-01,-2.060427e-01,-9.393289e-02,-2.178655e-01
158,2,2,2,2,0,0,0,0,0,0,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,0,0,0,0,-2,-2,0,0,-2,-2,2,2,-2,-2,0,0,2,2,0,0,0,0,-2,-2,0,0,2,2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.828275e-01,-2.491628e-01,6.269296e-01,-8.093590e-01,8.031278e-01,-3.488411e-01,2.795607e-01,-6.762834e-01,7.837406e-01,-3.562574e-01,9.351401e-02,9.137382e-02,8.176082e-01,-2.904347e-01,8.463652e-01,-3.423415e-01,1.109489e-01,1.005981e-01,-9.167178e-02,-9.379870e-02,3.754184e-01,-8.235746e-01,8.050254e-01,-3.449333e-01,-2.211863e-03,-6.122813e-01,9.675498e-02,9.489164e-02,2.904532e-01,-5.950035e-01,-8.959067e-02,-9.053166e-02,3.189770e-01,-7.492689e-01,-8.758733e-02,-8.854113e-02,-8.623368e-02,-6.017731e-01,7.784227e-01,-4.650230e-01,4.798305e-01,-3.027253e-01,2.732908e-01,-6.667522e-01,-9.990504e-02,-1.384939e-01,5.871076e-01,-5.568067e-01,7.906773e-01,-4.542332e-02,8.520638e-02,-5.961602e-01,4.354177e-01,1.497375e-01,2.137111e-02,-8.680409e-02,3.060416e-01,-6.879236e-01,8.244604e-02,-4.277563e-02,-4.359135e-01,-6.051999e-01,-4.557055e-01,-5.168819e-01,-8.297537e-02,-9.697808e-02,-9.503087e-02,-8.197382e-02,-4.056690e-02,-4.382673e-02,-4.247515e-02,-3.681169e-02,-9.226407e-02,-1.079540e-01,-1.042273e-01,-8.138160e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-8.605424e-02,-6.017850e-01,2.906144e-01,-5.950390e-01
159,2,2,2,2,-1,-1,-1,-1,-1,-1,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-1,-1,1,1,-2,-2,1,1,-2,-2,2,2,-2,-2,1,1,2,2,-1,-1,-1,-1,-2,-2,1,1,2,2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.834159e-01,-2.416216e-01,6.770683e-01,-7.639216e-01,1.810433e-01,-1.376892e-01,-6.828207e-02,-2.508134e-01,1.197939e-01,1.195795e-01,9.516331e-02,9.513455e-02,8.286050e-01,-2.868943e-01,6.581568e-01,-3.792216e-01,1.110925e-01,1.008468e-01,-8.984613e-02,-8.978796e-02,3.780696e-01,-8.104311e-01,1.205715e-01,1.132720e-01,4.129379e-02,-6.814149e-01,9.719809e-02,9.571723e-02,3.165964e-01,-6.138490e-01,-8.908732e-02,-8.960417e-02,1.883186e-01,-7.053909e-01,-8.741965e-02,-8.825514e-02,-9.772228e-02,-6.286470e-01,8.431751e-01,-4.143922e-01,1.305619e-01,1.162908e-01,-1.044901e-01,-1.126901e-01,-8.839231e-02,-6.231473e-02,6.661846e-01,-5.964527e-01,7.885031e-01,-1.882493e-02,-1.279758e-01,-9.999563e-02,4.354670e-01,1.498217e-01,2.143163e-02,-8.670385e-02,-1.074291e-01,-1.060965e-01,9.495477e-02,7.755247e-02,-4.797487e-01,-6.490398e-01,-5.005561e-01,-5.488063e-01,-8.673301e-02,-1.020845e-01,-1.005133e-01,-8.632027e-02,-4.082700e-02,-4.441989e-02,-4.317990e-02,-3.742324e-02,-9.200565e-02,-1.078265e-01,-1.041760e-01,-8.135729e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-9.775246e-02,-6.286821e-01,3.165584e-01,-6.138922e-01
160,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.851350e-01,-2.368707e-01,7.231331e-01,-7.370146e-01,7.430622e-02,-9.322238e-02,-9.414819e-02,-1.088332e-01,9.317994e-02,9.270448e-02,9.450017e-02,9.408023e-02,8.142892e-01,-2.860958e-01,5.396344e-01,-3.439502e-01,1.109401e-01,1.006403e-01,-9.015974e-02,-9.036025e-02,3.793230e-01,-7.966997e-01,9.158224e-02,8.838428e-02,1.096034e-01,-7.133642e-01,9.690756e-02,9.528936e-02,3.463883e-01,-6.377924e-01,-8.924087e-02,-8.981539e-02,8.930998e-02,-6.563675e-01,-8.751058e-02,-8.837157e-02,-9.541400e-02,-6.766411e-01,8.728863e-01,-3.860496e-01,9.355676e-02,9.341342e-02,-9.120799e-02,-9.202723e-02,-9.047478e-02,-9.053926e-02,7.535476e-01,-6.005873e-01,7.868266e-01,-4.630115e-03,-9.057854e-02,-9.061595e-02,4.353757e-01,1.497054e-01,2.137223e-02,-8.677654e-02,-9.068409e-02,-9.084216e-02,9.383816e-02,9.368200e-02,-5.241957e-01,-7.045313e-01,-5.553019e-01,-5.898231e-01,-9.232520e-02,-1.093173e-01,-1.079232e-01,-9.211108e-02,-4.181525e-02,-4.581526e-02,-4.470313e-02,-3.880185e-02,-9.214903e-02,-1.081213e-01,-1.045512e-01,-8.174349e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-9.547491e-02,-6.767027e-01,3.463260e-01,-6.378553e-01
161,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.851352e-01,-2.368723e-01,7.231298e-01,-7.370169e-01,7.430303e-02,-9.322090e-02,-9.415145e-02,-1.088341e-01,9.317379e-02,9.269892e-02,9.450916e-02,9.407936e-02,8.142868e-01,-2.860983e-01,5.396274e-01,-3.439476e-01,1.115157e-01,1.008520e-01,-9.014552e-02,-9.035763e-02,3.793205e-01,-7.967014e-01,9.157731e-02,8.838005e-02,1.096004e-01,-7.133647e-01,9.699113e-02,9.532083e-02,3.463869e-01,-6.377933e-01,-8.914335e-02,-8.977564e-02,8.930345e-02,-6.563656e-01,-8.688544e-02,-8.813461e-02,-9.541677e-02,-6.766408e-01,8.728857e-01,-3.860524e-01,9.354986e-02,9.340677e-02,-9.121247e-02,-9.203116e-02,-9.047741e-02,-9.054411e-02,7.535459e-01,-6.005900e-01,7.868269e-01,-4.632691e-03,-9.058416e-02,-9.062163e-02,4.558886e-01,1.518659e-01,4.237681e-02,-8.452192e-02,-9.068950e-02,-9.084714e-02,9.383312e-02,9.367542e-02,-5.241981e-01,-7.045331e-01,-5.553037e-01,-5.898246e-01,-9.232644e-02,-1.093184e-01,-1.079243e-01,-9.211204e-02,-4.181600e-02,-4.581599e-02,-4.470383e-02,-3.880252e-02,-9.214942e-02,-1.081217e-01,-1.045516e-01,-8.174390e-02,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.547604e-02,-6.767010e-01,3.463260e-01,-6.378550e-01
162,1,1,1,1,-2,-2,-2,-2,-2,-2,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-2,-2,2,2,-1,-1,2,2,-1,-1,1,1,-1,-1,2,2,1,1,-2,-2,-2,-2,-1,-1,2,2,1,1,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.770485e-01,-2.137808e-01,6.964099e-01,-6.601348e-01,8.142730e-02,-4.724031e-02,-9.590773e-02,-1.192621e-01,9.386281e-02,9.341669e-02,1.194861e-01,1.193994e-01,7.799687e-01,-2.658099e-01,4.912247e-01,-2.956453e-01,1.286077e-01,1.208256e-01,-1.059793e-01,-1.075714e-01,3.556423e-01,-7.403265e-01,9.265950e-02,9.069067e-02,1.601160e-01,-6.869843e-01,1.203482e-01,1.198301e-01,4.265194e-01,-6.292262e-01,-1.053541e-01,-1.065532e-01,6.953093e-02,-6.221256e-01,-8.616109e-02,-1.098914e-01,-3.310790e-02,-6.891378e-01,8.446636e-01,-3.246579e-01,7.680202e-02,9.381631e-02,-9.073473e-02,-9.201864e-02,-9.980393e-02,-1.278611e-01,7.890231e-01,-5.425161e-01,7.768287e-01,-1.838529e-02,-6.201613e-02,-8.787449e-02,5.410867e-01,9.589385e-02,7.286874e-02,-1.664776e-01,-8.955135e-02,-9.011033e-02,1.156865e-01,1.298728e-01,-2.648047e-01,-4.104891e-01,-1.280495e-01,-4.199395e-01,-1.335001e-01,-1.657707e-01,-8.536641e-02,-1.698990e-01,-1.231554e-01,-1.189606e-01,-1.005097e-01,-1.279859e-01,-1.931112e-01,-1.729750e-01,-1.707127e-01,-1.828218e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-3.318249e-02,-6.892121e-01,4.264458e-01,-6.292989e-01
163,0,0,0,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,-2,-2,-2,-2,0,0,2,2,0,0,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.414816e-01,-1.060233e-01,7.684336e-01,-5.415491e-01,8.310705e-02,-4.093509e-02,-9.880999e-02,-1.366475e-01,9.745928e-02,9.546430e-02,7.843062e-01,-2.682477e-01,7.756082e-01,-2.561433e-01,4.816376e-01,-2.953963e-01,7.840916e-01,-3.537015e-01,2.882038e-01,-6.583458e-01,3.413563e-01,-6.937069e-01,9.396690e-02,9.182273e-02,3.214595e-01,-6.526719e-01,8.086067e-01,-3.548354e-01,7.656468e-01,-6.032953e-01,2.695133e-01,-6.766325e-01,8.269738e-02,-6.107546e-01,2.932695e-01,-6.787738e-01,2.584898e-01,-7.652776e-01,8.312453e-01,-1.539314e-01,1.048820e-01,1.007050e-01,-9.014407e-02,-9.266838e-02,2.832049e-01,-4.112886e-01,8.458441e-01,-3.913799e-01,6.112927e-01,9.140175e-02,8.840568e-02,-6.890416e-02,8.782417e-01,-2.996139e-01,2.406541e-01,-6.432285e-01,-8.383754e-02,-8.791846e-02,5.522718e-01,-4.620702e-03,2.021176e-01,-6.871171e-01,6.220059e-01,-6.057576e-01,2.456058e-01,-6.572284e-01,6.157051e-01,-5.865507e-01,1.494219e-01,-6.714382e-01,4.881224e-01,-6.086993e-01,-6.173034e-02,-6.158740e-01,1.788129e-01,-6.159625e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,2.583653e-01,-7.653988e-01,7.655302e-01,-6.034085e-01
164,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-2,-2,2,2,1,1,2,2,1,1,-1,-1,1,1,2,2,-1,-1,-2,-2,-2,-2,1,1,2,2,-1,-1,-2,-2,1,1,1,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.933995e-01,2.550406e-01,4.205832e-01,1.466056e-01,9.612833e-02,7.927641e-02,-8.843428e-02,-6.212584e-02,9.949095e-02,9.668545e-02,8.092440e-01,-3.416969e-01,1.447828e-01,1.913646e-01,1.350259e-01,1.258584e-01,7.968898e-01,-3.466204e-01,3.131594e-01,-7.056533e-01,-9.473607e-02,-1.458605e-02,9.576402e-02,9.582261e-02,6.238830e-01,-4.330864e-01,8.116582e-01,-3.423287e-01,8.599322e-01,-4.511480e-01,3.088807e-01,-7.156582e-01,-1.262000e-01,-9.223456e-02,3.182133e-01,-7.204793e-01,5.919442e-01,-7.711488e-01,4.548554e-01,1.957114e-01,1.587149e-01,1.082983e-01,-8.935446e-02,-8.976002e-02,2.929840e-01,-4.603472e-01,8.157785e-01,-1.448295e-01,2.965230e-01,2.195972e-01,6.652595e-02,-7.346829e-02,9.079729e-01,-3.064646e-01,2.501533e-01,-6.818007e-01,-8.494761e-02,-8.805851e-02,6.778048e-01,-7.150836e-02,4.751749e-01,-7.696444e-01,7.910717e-01,-5.919586e-01,3.679806e-01,-7.568342e-01,7.190236e-01,-6.493308e-01,2.186199e-01,-7.244491e-01,5.757741e-01,-6.519939e-01,-6.529633e-02,-6.456765e-01,2.089244e-01,-6.346228e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,5.918369e-01,-7.712563e-01,8.598274e-01,-4.512493e-01
