#time,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,driver_0013a,driver_0013b,driver_0032a,driver_0032b,Out_0014a,Out_0014b,Out_0009a,Out_0009b
214,1,1,-1,-1,-1,-1,1,1,2,2,-2,-2,-2,-2,2,2,1,1,1,1,-2,-2,2,2,2,2,1,1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-2,-2,1,1,-1,-1,2,2,1,1,-1,-1,-1,-1,2,2,2,2,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.750565e-01,-1.763465e-01,1.292413e-01,1.212339e-01,8.032314e-02,-1.654809e-01,8.059297e-01,-3.466029e-01,8.407663e-01,-3.445085e-01,5.865650e-01,4.029102e-01,-1.418287e-01,-1.206822e-01,1.839840e-01,-7.012606e-01,8.190910e-01,-3.902489e-01,2.952561e-01,-7.227851e-01,-7.540064e-02,-1.281114e-01,8.283466e-01,-3.456905e-01,8.275344e-01,-3.435845e-01,2.694150e-01,-4.679241e-01,-1.049520e-01,-1.134854e-01,3.539495e-01,-7.647487e-01,1.203713e-01,1.128042e-01,-6.973777e-02,-2.508716e-01,5.487960e-01,9.786234e-02,5.106885e-01,2.803103e-01,2.862863e-01,-7.129246e-01,1.205502e-01,1.198173e-01,3.567395e-01,-7.644223e-01,7.919837e-01,-4.403391e-01,-1.052077e-01,-1.068307e-01,-8.571107e-02,-1.095674e-01,6.574824e-01,-3.821476e-01,3.541673e-01,-7.640815e-01,1.805326e-01,-1.387961e-01,3.315423e-01,-7.233717e-01,-6.980207e-02,-7.767599e-02,-7.876772e-02,-8.434804e-02,-2.232314e-03,-1.143110e-02,-7.973300e-03,-1.470949e-02,5.285650e-02,4.805322e-02,4.724278e-02,4.114592e-02,1.805162e-01,1.892568e-01,1.857961e-01,1.669347e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-7.546128e-02,-1.284462e-01,-1.419191e-01,-1.210398e-01
215,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.301016e-01,-1.820847e-01,1.126081e-01,1.012343e-01,4.945891e-02,-8.205148e-02,8.289897e-01,-3.498323e-01,8.256939e-01,-3.472191e-01,6.574059e-01,4.824864e-01,8.086111e-02,5.802178e-02,8.441751e-02,-6.502424e-01,8.339003e-01,-3.799709e-01,3.467932e-01,-7.662309e-01,1.027519e-01,9.358059e-02,8.290153e-01,-3.458370e-01,8.287458e-01,-3.464965e-01,3.354548e-01,-5.186263e-01,-9.136469e-02,-9.271557e-02,3.536551e-01,-7.639743e-01,9.239273e-02,8.866432e-02,-9.519789e-02,-1.086663e-01,4.631561e-01,1.543406e-01,6.037755e-01,3.629193e-01,3.299374e-01,-7.817283e-01,9.682293e-02,9.447198e-02,3.546346e-01,-7.639625e-01,8.255191e-01,-4.473239e-01,-8.919340e-02,-9.031530e-02,-8.576287e-02,-8.770011e-02,5.379545e-01,-3.457773e-01,3.538954e-01,-7.639604e-01,7.430494e-02,-9.274543e-02,3.527246e-01,-7.633006e-01,3.204455e-02,2.905216e-02,2.460350e-02,1.887848e-02,1.647679e-02,1.551651e-02,1.357078e-02,1.079843e-02,1.991228e-02,2.100086e-02,1.930231e-02,1.517559e-02,8.434732e-02,1.002311e-01,9.639470e-02,7.317005e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,1.027100e-01,9.325833e-02,8.077978e-02,5.767117e-02
216,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.301020e-01,-1.820850e-01,1.126081e-01,1.012343e-01,4.945892e-02,-8.205147e-02,8.289897e-01,-3.498322e-01,8.256916e-01,-3.472194e-01,6.574059e-01,4.824865e-01,8.086109e-02,5.802176e-02,8.441456e-02,-6.502394e-01,8.339003e-01,-3.799710e-01,3.467932e-01,-7.662308e-01,1.027519e-01,9.358059e-02,8.290154e-01,-3.458369e-01,8.287458e-01,-3.464965e-01,3.354556e-01,-5.186272e-01,-9.136463e-02,-9.271547e-02,3.536551e-01,-7.639743e-01,9.239282e-02,8.866451e-02,-9.519772e-02,-1.086653e-01,4.631561e-01,1.543406e-01,6.037754e-01,3.629192e-01,3.299374e-01,-7.817287e-01,9.682296e-02,9.447202e-02,3.546348e-01,-7.639625e-01,8.255190e-01,-4.473238e-01,-8.919338e-02,-9.031526e-02,-8.576286e-02,-8.770009e-02,5.379499e-01,-3.457722e-01,3.538953e-01,-7.639604e-01,7.430553e-02,-9.274153e-02,3.527246e-01,-7.633006e-01,3.204455e-02,2.905216e-02,2.460349e-02,1.887847e-02,1.647679e-02,1.551651e-02,1.357078e-02,1.079843e-02,1.991228e-02,2.100086e-02,1.930231e-02,1.517559e-02,8.434732e-02,1.002311e-01,9.639470e-02,7.317005e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,1.027100e-01,9.325833e-02,8.077978e-02,5.767116e-02
217,2,2,-2,-2,-2,-2,2,2,1,1,-1,-1,-1,-1,1,1,2,2,2,2,-1,-1,1,1,1,1,2,2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-1,-1,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,1,1,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.565324e-01,-2.683939e-01,1.126643e-01,1.013429e-01,4.944828e-02,-8.205776e-02,8.363470e-01,-3.539231e-01,7.931148e-01,-3.497718e-01,5.171752e-01,1.077540e-01,2.139696e-01,1.541536e-01,6.754119e-02,-6.117039e-01,8.372840e-01,-3.942485e-01,3.469669e-01,-7.646469e-01,2.425286e-01,1.863898e-01,8.122035e-01,-3.427843e-01,8.119369e-01,-3.488218e-01,3.285416e-01,-5.492443e-01,-9.137945e-02,-9.304250e-02,3.089316e-01,-7.178750e-01,9.328456e-02,9.085525e-02,-9.718976e-02,-1.199920e-01,4.631669e-01,1.543679e-01,3.980314e-01,1.156895e-01,3.145941e-01,-8.040369e-01,9.703156e-02,9.488729e-02,3.263562e-01,-7.246430e-01,8.346992e-01,-5.346069e-01,-8.917026e-02,-9.028561e-02,-8.576237e-02,-8.768954e-02,4.903944e-01,-2.978538e-01,3.078876e-01,-7.137786e-01,8.131034e-02,-4.761742e-02,3.293429e-01,-7.542310e-01,2.307955e-01,2.707912e-01,2.639344e-01,2.044738e-01,4.776944e-02,5.284869e-02,5.027391e-02,4.052308e-02,2.968037e-02,3.188115e-02,3.004298e-02,2.458003e-02,8.841382e-02,1.045817e-01,1.007067e-01,7.713260e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,2.425009e-01,1.860878e-01,2.138942e-01,1.538213e-01
218,2,2,-2,-2,-2,-2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,0,0,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.276183e-01,-5.539725e-01,1.127048e-01,1.013902e-01,4.946225e-02,-8.204874e-02,8.473769e-01,-3.513364e-01,7.839384e-01,-3.574741e-01,8.107072e-01,-5.483628e-01,7.619305e-01,-1.188325e-01,8.464790e-02,-5.961064e-01,8.409656e-01,-3.971699e-01,3.497309e-01,-7.600667e-01,6.870078e-01,-2.896848e-01,8.054047e-01,-3.466264e-01,8.039907e-01,-3.528248e-01,2.683266e-01,-6.493391e-01,-9.175635e-02,-9.400582e-02,2.758472e-01,-6.769599e-01,9.342046e-02,9.115196e-02,-1.001853e-01,-1.386072e-01,4.631987e-01,1.544035e-01,8.434859e-01,-3.232805e-01,2.910931e-01,-8.148906e-01,9.708994e-02,9.496784e-02,3.048250e-01,-6.878345e-01,7.702533e-01,-8.643118e-01,-8.923501e-02,-9.044347e-02,-8.576354e-02,-8.771145e-02,4.796841e-01,-3.036465e-01,2.714499e-01,-6.662528e-01,8.210998e-02,-4.327581e-02,3.131360e-01,-7.457863e-01,5.078781e-01,4.313312e-01,5.752933e-01,3.194970e-01,7.966578e-02,8.746049e-02,8.215092e-02,6.125032e-02,3.765187e-02,4.013845e-02,3.738338e-02,3.008141e-02,9.109202e-02,1.072631e-01,1.031176e-01,7.906792e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,6.870062e-01,-2.899682e-01,7.618698e-01,-1.191513e-01
219,2,2,-2,-2,-2,-2,2,2,-1,-1,1,1,1,1,-1,-1,2,2,2,2,1,1,-1,-1,-1,-1,2,2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,1,1,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.091060e-01,-6.165222e-01,1.128591e-01,1.016502e-01,4.953355e-02,-8.193672e-02,6.574129e-01,-3.887919e-01,1.190021e-01,1.185756e-01,8.053072e-01,-6.145571e-01,7.699923e-01,-1.002460e-01,-1.285076e-01,-1.005000e-01,8.530998e-01,-4.013923e-01,3.479097e-01,-7.605812e-01,7.058263e-01,-3.082550e-01,1.193010e-01,1.115682e-01,1.793428e-01,-1.412167e-01,2.620989e-01,-6.593726e-01,-8.991669e-02,-8.998761e-02,-7.033659e-02,-2.509710e-01,9.508079e-02,9.492293e-02,-8.869206e-02,-6.260565e-02,4.632571e-01,1.544976e-01,8.556826e-01,-3.803134e-01,2.890834e-01,-8.139678e-01,9.754469e-02,9.580508e-02,-1.081052e-01,-1.069200e-01,7.620612e-01,-8.851935e-01,-8.871669e-02,-8.950063e-02,-8.558296e-02,-8.741143e-02,1.299847e-01,1.156735e-01,-1.055439e-01,-1.139319e-01,9.463628e-02,7.720051e-02,1.827347e-01,-6.998913e-01,5.591872e-01,4.883441e-01,6.185306e-01,3.710811e-01,8.651259e-02,9.504306e-02,8.975770e-02,6.772815e-02,3.913529e-02,4.191387e-02,3.919434e-02,3.168714e-02,9.151537e-02,1.077931e-01,1.036826e-01,7.960050e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.057802e-01,-3.083018e-01,7.699471e-01,-1.002924e-01
220,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6.880251e-01,-6.548950e-01,1.127095e-01,1.014464e-01,4.947645e-02,-8.200702e-02,5.339244e-01,-3.493082e-01,9.220530e-02,9.148293e-02,8.171650e-01,-6.904612e-01,7.893717e-01,-8.368044e-02,-9.116615e-02,-9.135482e-02,8.380740e-01,-4.099236e-01,3.444987e-01,-7.612860e-01,7.228958e-01,-3.247820e-01,9.005894e-02,8.651595e-02,7.221755e-02,-9.279545e-02,2.565375e-01,-6.651416e-01,-9.023358e-02,-9.057095e-02,-9.581559e-02,-1.082722e-01,9.441568e-02,9.386029e-02,-9.080747e-02,-9.099415e-02,4.631686e-01,1.543841e-01,8.746263e-01,-4.371001e-01,2.853178e-01,-8.134843e-01,9.725637e-02,9.537812e-02,-9.159916e-02,-9.196202e-02,7.490739e-01,-9.208298e-01,-8.886869e-02,-8.971179e-02,-8.567151e-02,-8.752568e-02,9.294771e-02,9.263927e-02,-9.255797e-02,-9.360774e-02,9.349529e-02,9.321326e-02,8.102882e-02,-6.469912e-01,5.965484e-01,5.375872e-01,6.599113e-01,4.218590e-01,9.224536e-02,1.018797e-01,9.679008e-02,7.423345e-02,4.037373e-02,4.348316e-02,4.087528e-02,3.324947e-02,9.186575e-02,1.082618e-01,1.042073e-01,8.011783e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.229154e-01,-3.247587e-01,7.893981e-01,-8.365134e-02
221,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6.880251e-01,-6.548950e-01,1.127095e-01,1.014464e-01,4.947645e-02,-8.200702e-02,5.339230e-01,-3.493067e-01,9.220530e-02,9.148294e-02,8.171650e-01,-6.904612e-01,7.893717e-01,-8.368044e-02,-9.116614e-02,-9.135482e-02,8.380733e-01,-4.099237e-01,3.444988e-01,-7.612860e-01,7.228958e-01,-3.247820e-01,9.005896e-02,8.651600e-02,7.221772e-02,-9.279431e-02,2.565375e-01,-6.651416e-01,-9.023358e-02,-9.057095e-02,-9.581554e-02,-1.082719e-01,9.441569e-02,9.386030e-02,-9.080747e-02,-9.099414e-02,4.631686e-01,1.543841e-01,8.746263e-01,-4.371001e-01,2.853178e-01,-8.134843e-01,9.725637e-02,9.537812e-02,-9.159915e-02,-9.196201e-02,7.490740e-01,-9.208298e-01,-8.886869e-02,-8.971179e-02,-8.567151e-02,-8.752568e-02,9.294771e-02,9.263928e-02,-9.255795e-02,-9.360771e-02,9.349529e-02,9.321326e-02,8.102797e-02,-6.469903e-01,5.965484e-01,5.375872e-01,6.599113e-01,4.218590e-01,9.224536e-02,1.018797e-01,9.679008e-02,7.423345e-02,4.037372e-02,4.348316e-02,4.087528e-02,3.324947e-02,9.186575e-02,1.082618e-01,1.042073e-01,8.011783e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.229154e-01,-3.247587e-01,7.893981e-01,-8.365134e-02
222,1,1,-2,-2,-2,-2,1,1,-2,-2,2,2,2,2,-2,-2,1,1,1,1,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,1,1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,5.751444e-01,-6.180603e-01,1.127270e-01,1.014673e-01,4.948683e-02,-8.199521e-02,4.877057e-01,-3.042215e-01,9.249009e-02,9.197228e-02,7.658887e-01,-7.328966e-01,7.914045e-01,-1.028077e-01,-9.110675e-02,-9.128078e-02,7.976926e-01,-4.007293e-01,3.173424e-01,-7.197697e-01,7.190661e-01,-3.351825e-01,9.100642e-02,8.869137e-02,7.891529e-02,-5.028691e-02,2.074678e-01,-6.274091e-01,-9.020747e-02,-9.053940e-02,-9.779995e-02,-1.201544e-01,9.445432e-02,9.390959e-02,-9.076895e-02,-9.094653e-02,4.631814e-01,1.543990e-01,8.228352e-01,-4.724910e-01,2.418131e-01,-7.479824e-01,9.728158e-02,9.540906e-02,-9.150910e-02,-9.186532e-02,6.797785e-01,-8.538867e-01,-8.885020e-02,-8.968993e-02,-8.565792e-02,-8.750990e-02,9.306995e-02,9.281987e-02,-9.251143e-02,-9.388999e-02,9.355965e-02,9.330028e-02,6.676560e-02,-6.088097e-01,5.918170e-01,5.301622e-01,6.526463e-01,4.118959e-01,9.024421e-02,9.957033e-02,9.435903e-02,7.189009e-02,3.944734e-02,4.249545e-02,3.987706e-02,3.231094e-02,9.137104e-02,1.077526e-01,1.037010e-01,7.963681e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.190858e-01,-3.351592e-01,7.914329e-01,-1.027810e-01
223,0,0,-2,-2,-2,-2,0,0,-2,-2,2,2,2,2,-2,-2,0,0,0,0,2,2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.963666e-01,-5.928018e-01,1.127394e-01,1.014815e-01,4.949301e-02,-8.198861e-02,4.829897e-01,-3.158077e-01,9.257505e-02,9.210205e-02,6.598275e-01,-7.863093e-01,7.937482e-01,-1.228128e-01,-9.112035e-02,-9.131572e-02,7.614594e-01,-3.324471e-01,3.065546e-01,-6.655747e-01,7.109415e-01,-3.466193e-01,9.123546e-02,8.918013e-02,8.018859e-02,-4.382579e-02,1.675574e-01,-6.062474e-01,-9.020030e-02,-9.053355e-02,-1.006510e-01,-1.368520e-01,9.447638e-02,9.393561e-02,-9.076592e-02,-9.094915e-02,4.631912e-01,1.544100e-01,7.754755e-01,-5.090226e-01,1.999898e-01,-7.078205e-01,9.729789e-02,9.542795e-02,-9.158720e-02,-9.203514e-02,5.781585e-01,-7.396401e-01,-8.884256e-02,-8.968229e-02,-8.565090e-02,-8.750251e-02,9.311739e-02,9.288143e-02,-9.289489e-02,-9.483755e-02,9.359091e-02,9.333826e-02,7.775705e-02,-6.040445e-01,5.860977e-01,5.216647e-01,6.446353e-01,4.012432e-01,8.796811e-02,9.694939e-02,9.163839e-02,6.929992e-02,3.842878e-02,4.139653e-02,3.876561e-02,3.126662e-02,9.084086e-02,1.071977e-01,1.031462e-01,7.910697e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.109610e-01,-3.465960e-01,7.937746e-01,-1.227836e-01
224,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,2,2,2,2,-2,-2,-1,-1,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.874140e-02,-4.108713e-01,1.128244e-01,1.015819e-01,4.955063e-02,-8.192248e-02,1.289762e-01,1.135834e-01,9.355339e-02,9.360633e-02,3.435205e-01,-7.563608e-01,7.795611e-01,-1.615467e-01,-9.069684e-02,-9.072823e-02,1.073963e-01,9.823457e-02,-1.166113e-01,-1.142713e-01,6.078827e-01,-4.336594e-01,9.375001e-02,9.403057e-02,9.395038e-02,7.664671e-02,-1.814446e-01,-2.504594e-01,-9.004342e-02,-9.033930e-02,-8.888014e-02,-6.268171e-02,9.465407e-02,9.415692e-02,-9.052059e-02,-9.063171e-02,4.632541e-01,1.544827e-01,5.086464e-01,-5.337109e-01,-1.858922e-01,-2.463710e-01,9.741784e-02,9.557293e-02,-9.072989e-02,-9.069781e-02,-1.167606e-01,-4.140817e-01,-8.873536e-02,-8.955350e-02,-8.557400e-02,-8.741220e-02,9.360516e-02,9.355677e-02,-9.061154e-02,-9.036606e-02,9.387187e-02,9.370325e-02,-1.290698e-01,-1.014655e-01,5.416864e-01,4.625499e-01,6.073743e-01,3.728272e-01,7.425087e-02,8.338402e-02,7.963989e-02,5.981517e-02,3.308734e-02,3.606640e-02,3.385314e-02,2.708494e-02,8.820567e-02,1.045944e-01,1.007001e-01,7.692299e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,6.079015e-01,-4.336364e-01,7.795870e-01,-1.615169e-01
225,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4.862481e-01,-5.218349e-01,1.127186e-01,1.014593e-01,4.947211e-02,-8.201152e-02,8.524529e-02,7.589572e-02,9.273147e-02,9.246578e-02,1.845622e-01,-6.654096e-01,7.259485e-01,-1.578352e-01,-9.113745e-02,-9.129370e-02,4.615530e-02,-6.685108e-02,-1.150258e-01,-1.351235e-01,5.209711e-01,-4.068970e-01,9.209669e-02,9.153747e-02,9.061049e-02,8.889698e-02,-1.714225e-01,-1.376114e-01,-9.023664e-02,-9.057174e-02,-9.337482e-02,-9.488054e-02,9.445207e-02,9.391298e-02,-9.080384e-02,-9.098197e-02,4.631732e-01,1.543906e-01,4.042922e-01,-4.846659e-01,-1.607525e-01,-1.776489e-01,9.727442e-02,9.540363e-02,-9.147323e-02,-9.170448e-02,-3.669585e-01,-6.188058e-01,-8.887330e-02,-8.971593e-02,-8.567617e-02,-8.753042e-02,9.313288e-02,9.294274e-02,-9.203198e-02,-9.253598e-02,9.357311e-02,9.333128e-02,-9.777141e-02,-1.035643e-01,4.988663e-01,4.506445e-01,6.033205e-01,3.723223e-01,6.804531e-02,7.895784e-02,7.726383e-02,5.889030e-02,3.137858e-02,3.469711e-02,3.294783e-02,2.662666e-02,8.759341e-02,1.041024e-01,1.003615e-01,7.674327e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,5.209865e-01,-4.068691e-01,7.259727e-01,-1.578064e-01
226,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4.862483e-01,-5.218347e-01,1.127186e-01,1.014593e-01,4.947211e-02,-8.201152e-02,8.524529e-02,7.589572e-02,9.273147e-02,9.246578e-02,1.845619e-01,-6.654089e-01,7.259480e-01,-1.578350e-01,-9.113745e-02,-9.129370e-02,4.615529e-02,-6.685113e-02,-1.150258e-01,-1.351235e-01,5.209708e-01,-4.068966e-01,9.209669e-02,9.153747e-02,9.061049e-02,8.889698e-02,-1.714225e-01,-1.376114e-01,-9.023664e-02,-9.057174e-02,-9.337482e-02,-9.488054e-02,9.445207e-02,9.391298e-02,-9.080384e-02,-9.098197e-02,4.631732e-01,1.543906e-01,4.042916e-01,-4.846653e-01,-1.607525e-01,-1.776489e-01,9.727442e-02,9.540363e-02,-9.147323e-02,-9.170448e-02,-3.669586e-01,-6.188058e-01,-8.887330e-02,-8.971593e-02,-8.567617e-02,-8.753042e-02,9.313288e-02,9.294274e-02,-9.203198e-02,-9.253598e-02,9.357311e-02,9.333128e-02,-9.777141e-02,-1.035643e-01,4.988662e-01,4.506446e-01,6.033205e-01,3.723224e-01,6.804530e-02,7.895785e-02,7.726385e-02,5.889032e-02,3.137858e-02,3.469711e-02,3.294784e-02,2.662666e-02,8.759341e-02,1.041024e-01,1.003615e-01,7.674327e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,5.209861e-01,-4.068688e-01,7.259723e-01,-1.578062e-01
227,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4.259334e-01,-4.608404e-01,1.127183e-01,1.014588e-01,4.947054e-02,-8.201341e-02,8.506631e-02,7.589310e-02,9.271855e-02,9.244494e-02,1.684042e-01,-6.315934e-01,6.857023e-01,-1.518429e-01,-9.115219e-02,-9.131311e-02,4.794188e-02,-5.320986e-02,-1.135917e-01,-1.317562e-01,4.754145e-01,-3.570632e-01,9.206410e-02,9.148356e-02,9.052314e-02,8.875965e-02,-1.622636e-01,-1.291594e-01,-9.024200e-02,-9.057854e-02,-9.343154e-02,-9.491016e-02,9.445085e-02,9.391122e-02,-9.081255e-02,-9.099326e-02,4.631730e-01,1.543904e-01,3.687248e-01,-4.529031e-01,-1.549335e-01,-1.697483e-01,9.727382e-02,9.540277e-02,-9.149888e-02,-9.173845e-02,-3.210589e-01,-5.639481e-01,-8.887674e-02,-8.972021e-02,-8.567846e-02,-8.753320e-02,9.312731e-02,9.293432e-02,-9.207579e-02,-9.259004e-02,9.357056e-02,9.332754e-02,-9.768002e-02,-1.030963e-01,4.386821e-01,3.975173e-01,5.476057e-01,3.206227e-01,6.112104e-02,7.006924e-02,6.798995e-02,5.145788e-02,2.943542e-02,3.247097e-02,3.071665e-02,2.468439e-02,8.686926e-02,1.033152e-01,9.957555e-02,7.602636e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,4.754352e-01,-3.570419e-01,6.857330e-01,-1.518161e-01
