#time,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,driver_0003a,driver_0003b,driver_0004a,driver_0004b,Out_0014a,Out_0014b,Out_0019a,Out_0019b
210,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.030953e-01,-8.315978e-02,2.718659e-01,-7.321604e-01,9.507354e-01,-3.187981e-01,-9.333284e-02,-8.395338e-02,7.329236e-01,-1.138221e-01,8.207716e-01,-3.464836e-01,3.584026e-01,-7.653922e-01,3.665359e-01,-5.455263e-01,-1.027822e-01,-1.071340e-01,-4.234442e-01,-6.566964e-01,-1.012437e-01,-7.859303e-02,-3.454116e-02,-8.190242e-02,-3.567683e-02,-3.316133e-02,1.429221e-01,5.214955e-02,-5.334291e-01,-5.805813e-01,8.313306e-01,-3.588943e-01,-2.634701e-03,-2.903985e-02,3.505700e-01,-7.699525e-01,7.946530e-02,-7.087601e-01,3.588831e-01,-6.428337e-01,4.253195e-01,-8.126652e-01,7.455995e-01,-6.076444e-01,6.329424e-01,-7.160829e-01,8.729020e-01,-3.922505e-01,7.177534e-01,-2.623708e-01,7.955377e-01,-7.572857e-03,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-4.235318e-01,-6.570377e-01,-5.335224e-01,-5.809389e-01
211,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.030953e-01,-8.315977e-02,2.718659e-01,-7.321604e-01,9.507354e-01,-3.187981e-01,-9.333284e-02,-8.395338e-02,7.329237e-01,-1.138221e-01,8.207716e-01,-3.464836e-01,3.584026e-01,-7.653922e-01,3.665359e-01,-5.455264e-01,-1.027822e-01,-1.071340e-01,-4.234442e-01,-6.566964e-01,-1.012437e-01,-7.859303e-02,-3.454116e-02,-8.190242e-02,-3.567683e-02,-3.316133e-02,1.429221e-01,5.214955e-02,-5.334291e-01,-5.805813e-01,8.313306e-01,-3.588943e-01,-2.634699e-03,-2.903985e-02,3.505699e-01,-7.699526e-01,7.946530e-02,-7.087601e-01,3.588831e-01,-6.428336e-01,4.253195e-01,-8.126652e-01,7.455995e-01,-6.076444e-01,6.329424e-01,-7.160829e-01,8.729020e-01,-3.922505e-01,7.177534e-01,-2.623708e-01,7.955377e-01,-7.572836e-03,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-4.235318e-01,-6.570377e-01,-5.335224e-01,-5.809389e-01
212,-1,-1,1,1,1,1,-2,-2,2,2,1,1,1,1,2,2,-1,-1,-2,-2,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,2,2,-1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.364084e-01,-1.912897e-01,2.570713e-01,-6.813950e-01,9.141237e-01,-3.020432e-01,1.048365e-01,7.162938e-02,7.484033e-01,-1.455065e-01,7.976450e-01,-3.522625e-01,3.173233e-01,-7.226262e-01,3.696646e-01,-6.073559e-01,-9.982418e-02,-1.426565e-01,-3.297735e-01,-5.588570e-01,-1.276872e-01,-1.302582e-01,1.808922e-01,1.276293e-01,3.533348e-02,3.053002e-02,2.598405e-01,7.005484e-02,-4.451788e-01,-5.161351e-01,8.400372e-01,-3.576208e-01,5.571362e-02,3.613195e-02,3.260246e-01,-7.611672e-01,9.354547e-02,-6.754905e-01,3.336759e-01,-6.139432e-01,3.766616e-01,-7.573558e-01,6.874211e-01,-5.652323e-01,5.684666e-01,-6.203989e-01,8.327693e-01,-3.610814e-01,6.616842e-01,-2.495747e-01,7.886771e-01,-3.073796e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.298600e-01,-5.591734e-01,-4.452540e-01,-5.164900e-01
213,0,0,0,0,0,0,-2,-2,2,2,0,0,0,0,2,2,0,0,-2,-2,0,0,-2,-2,0,0,0,0,-2,-2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.006023e-01,-6.958454e-01,2.467124e-01,-6.425307e-01,8.866480e-01,-2.927183e-01,3.617750e-01,1.844300e-01,8.306660e-01,-3.536950e-01,7.886699e-01,-3.613658e-01,2.879374e-01,-6.871398e-01,3.552627e-01,-7.610823e-01,2.419435e-01,-6.794265e-01,-2.317719e-01,-4.735083e-01,2.450239e-01,-4.218949e-01,5.172824e-01,2.955995e-01,5.923116e-01,-1.374552e-01,7.938803e-01,-4.088645e-01,-3.673305e-01,-4.173286e-01,8.521015e-01,-3.472782e-01,7.670404e-01,-3.972171e-01,3.070153e-01,-7.452560e-01,1.224620e-01,-6.390539e-01,2.647983e-01,-4.905402e-01,3.452364e-01,-6.599379e-01,5.425300e-01,-4.584779e-01,5.123884e-01,-5.696687e-01,7.842372e-01,-3.712921e-01,5.813419e-01,-1.890824e-01,7.888292e-01,-6.533498e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-2.318599e-01,-4.738099e-01,-3.673954e-01,-4.176953e-01
214,1,1,-1,-1,-1,-1,-2,-2,2,2,-1,-1,-1,-1,2,2,1,1,-2,-2,1,1,-2,-2,1,1,1,1,-2,-2,2,2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.197527e-01,-7.344177e-01,8.650756e-02,-1.800436e-01,5.495811e-01,8.795136e-02,5.105531e-01,2.800569e-01,8.391068e-01,-3.456878e-01,1.933225e-01,-1.370446e-01,-4.423383e-02,-2.569901e-01,3.554433e-01,-7.615451e-01,2.839017e-01,-7.122241e-01,-7.496178e-02,-1.279727e-01,2.697022e-01,-4.684328e-01,5.874912e-01,4.029178e-01,6.752003e-01,-1.766831e-01,8.144540e-01,-3.904522e-01,-1.418279e-01,-1.207306e-01,6.575434e-01,-3.838783e-01,7.910351e-01,-4.412092e-01,1.824534e-01,-7.015071e-01,-6.989302e-02,-7.768028e-02,-7.879847e-02,-8.437460e-02,-2.518339e-03,-1.140451e-02,-8.061713e-03,-1.472749e-02,5.254114e-02,4.797520e-02,4.715618e-02,4.109569e-02,1.803085e-01,1.891553e-01,1.857261e-01,1.668838e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-7.511081e-02,-1.281020e-01,-1.419307e-01,-1.209414e-01
215,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.466820e-01,-7.662833e-01,4.788216e-02,-8.477541e-02,4.605285e-01,1.482455e-01,6.035887e-01,3.627883e-01,8.285263e-01,-3.512523e-01,9.170914e-02,-9.195580e-02,-9.094069e-02,-1.075690e-01,3.532580e-01,-7.632092e-01,3.297801e-01,-7.817625e-01,1.020585e-01,9.319718e-02,3.354010e-01,-5.187058e-01,6.568531e-01,4.821652e-01,7.301245e-01,-1.821843e-01,8.340977e-01,-3.802865e-01,8.063621e-02,5.788485e-02,5.466763e-01,-3.528149e-01,8.255219e-01,-4.474685e-01,9.019147e-02,-6.532291e-01,3.133788e-02,2.862433e-02,2.433999e-02,1.871404e-02,1.586566e-02,1.511332e-02,1.330439e-02,1.062193e-02,1.943119e-02,2.066008e-02,1.906242e-02,1.500715e-02,8.398780e-02,9.996259e-02,9.619530e-02,7.302281e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,1.018730e-01,9.305765e-02,8.053160e-02,5.772251e-02
216,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.466820e-01,-7.662832e-01,4.788217e-02,-8.477538e-02,4.605285e-01,1.482456e-01,6.035887e-01,3.627883e-01,8.285257e-01,-3.512523e-01,9.170929e-02,-9.195484e-02,-9.094065e-02,-1.075688e-01,3.532581e-01,-7.632092e-01,3.297801e-01,-7.817625e-01,1.020585e-01,9.319719e-02,3.354010e-01,-5.187058e-01,6.568531e-01,4.821652e-01,7.301245e-01,-1.821843e-01,8.340977e-01,-3.802865e-01,8.063621e-02,5.788485e-02,5.466752e-01,-3.528136e-01,8.255219e-01,-4.474685e-01,9.019074e-02,-6.532283e-01,3.133788e-02,2.862433e-02,2.433999e-02,1.871404e-02,1.586566e-02,1.511332e-02,1.330439e-02,1.062193e-02,1.943118e-02,2.066008e-02,1.906242e-02,1.500715e-02,8.398780e-02,9.996259e-02,9.619530e-02,7.302281e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,1.018730e-01,9.305765e-02,8.053160e-02,5.772251e-02
217,2,2,-2,-2,-2,-2,-1,-1,1,1,-2,-2,-2,-2,1,1,2,2,-1,-1,2,2,-1,-1,2,2,2,2,-1,-1,1,1,2,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.192334e-01,-7.540159e-01,4.780390e-02,-8.514024e-02,4.612618e-01,1.503549e-01,3.978661e-01,1.156228e-01,7.957682e-01,-3.614571e-01,9.914508e-02,-4.138596e-02,-9.294408e-02,-1.182232e-01,3.229885e-01,-7.269824e-01,3.158906e-01,-8.044428e-01,2.410277e-01,1.859637e-01,3.284811e-01,-5.492744e-01,5.153216e-01,1.072773e-01,7.564340e-01,-2.684527e-01,8.473945e-01,-3.958340e-01,2.136714e-01,1.540165e-01,4.927405e-01,-2.981688e-01,8.355734e-01,-5.344909e-01,6.906625e-02,-6.106896e-01,2.294514e-01,2.699421e-01,2.634286e-01,2.041829e-01,4.697387e-02,5.229520e-02,4.989572e-02,4.026975e-02,2.912893e-02,3.147649e-02,2.974806e-02,2.436792e-02,8.802854e-02,1.042861e-01,1.004812e-01,7.696195e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,2.408422e-01,1.858242e-01,2.135669e-01,1.538663e-01
218,2,2,-2,-2,-2,-2,0,0,0,0,-2,-2,-2,-2,0,0,2,2,0,0,2,2,0,0,2,2,2,2,0,0,0,0,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2.968547e-01,-7.392147e-01,4.753006e-02,-8.596793e-02,4.614481e-01,1.507347e-01,8.432450e-01,-3.239057e-01,7.879739e-01,-3.692438e-01,1.001542e-01,-3.584576e-02,-9.579286e-02,-1.368840e-01,3.000292e-01,-6.944052e-01,2.937708e-01,-8.157052e-01,6.861099e-01,-2.896232e-01,2.682525e-01,-6.494275e-01,8.076645e-01,-5.508762e-01,7.277329e-01,-5.544876e-01,8.652938e-01,-3.987359e-01,7.618351e-01,-1.192780e-01,4.812596e-01,-3.029404e-01,7.722893e-01,-8.635641e-01,8.639211e-02,-5.937028e-01,5.059561e-01,4.303050e-01,5.746962e-01,3.190055e-01,7.872777e-02,8.679803e-02,8.168773e-02,6.093341e-02,3.707921e-02,3.970776e-02,3.706330e-02,2.984678e-02,9.071722e-02,1.069702e-01,1.028902e-01,7.889333e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,6.859244e-01,-2.897640e-01,7.617306e-01,-1.194129e-01
219,2,2,-2,-2,-2,-2,1,1,-1,-1,-2,-2,-2,-2,-1,-1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,-1,-1,2,2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.749256e-01,-6.978555e-01,4.943712e-02,-8.186996e-02,4.631303e-01,1.544932e-01,8.547714e-01,-3.816075e-01,1.801714e-01,-1.453956e-01,1.125208e-01,8.326577e-02,-8.415283e-02,-6.043284e-02,-7.126851e-02,-2.489660e-01,2.903900e-01,-8.141489e-01,7.048372e-01,-3.096109e-01,2.621865e-01,-6.595490e-01,7.929633e-01,-6.220445e-01,7.090322e-01,-6.174021e-01,6.723160e-01,-4.398823e-01,7.703119e-01,-1.010848e-01,1.331969e-01,1.082846e-01,7.784710e-01,-8.841774e-01,-1.252416e-01,-1.071271e-01,5.564703e-01,4.864349e-01,6.173582e-01,3.702093e-01,8.515622e-02,9.407940e-02,8.907172e-02,6.724472e-02,3.840534e-02,4.134904e-02,3.876634e-02,3.136947e-02,9.108303e-02,1.074437e-01,1.034049e-01,7.938368e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.046536e-01,-3.097513e-01,7.702093e-01,-1.011983e-01
220,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.407122e-02,-6.628191e-01,4.894368e-02,-8.271327e-02,4.622760e-01,1.531237e-01,8.740984e-01,-4.382695e-01,6.585417e-02,-1.279171e-01,1.108490e-01,9.853075e-02,-8.663989e-02,-8.890760e-02,-9.550961e-02,-1.089092e-01,2.828055e-01,-8.122738e-01,7.177077e-01,-3.289920e-01,2.564771e-01,-6.654484e-01,8.011471e-01,-6.968874e-01,6.869947e-01,-6.558396e-01,5.779060e-01,-4.447687e-01,7.900766e-01,-8.475009e-02,9.226624e-02,8.541530e-02,7.603401e-01,-9.223028e-01,-9.093289e-02,-9.292061e-02,5.925533e-01,5.339648e-01,6.579148e-01,4.206009e-01,9.048458e-02,1.004978e-01,9.579160e-02,7.354435e-02,3.953966e-02,4.280532e-02,4.034480e-02,3.284907e-02,9.143012e-02,1.078932e-01,1.039043e-01,7.987545e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.175224e-01,-3.291313e-01,7.899724e-01,-8.482699e-02
221,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.407199e-02,-6.628199e-01,4.894368e-02,-8.271327e-02,4.622760e-01,1.531237e-01,8.740984e-01,-4.382695e-01,6.585401e-02,-1.279182e-01,1.108490e-01,9.853073e-02,-8.663990e-02,-8.890761e-02,-9.550964e-02,-1.089094e-01,2.828054e-01,-8.122738e-01,7.177077e-01,-3.289920e-01,2.564771e-01,-6.654484e-01,8.011469e-01,-6.968875e-01,6.869947e-01,-6.558396e-01,5.779073e-01,-4.447701e-01,7.900766e-01,-8.475009e-02,9.226621e-02,8.541525e-02,7.603409e-01,-9.223028e-01,-9.093291e-02,-9.292063e-02,5.925533e-01,5.339648e-01,6.579148e-01,4.206009e-01,9.048458e-02,1.004978e-01,9.579160e-02,7.354435e-02,3.953966e-02,4.280532e-02,4.034480e-02,3.284907e-02,9.143012e-02,1.078932e-01,1.039043e-01,7.987545e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.175224e-01,-3.291313e-01,7.899724e-01,-8.482699e-02
222,1,1,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6.016529e-02,-6.045052e-01,4.908981e-02,-8.251810e-02,4.624986e-01,1.534503e-01,8.212041e-01,-4.735965e-01,7.727449e-02,-5.473069e-02,1.113596e-01,9.939765e-02,-8.637352e-02,-8.854471e-02,-9.676297e-02,-1.173739e-01,2.573077e-01,-7.532867e-01,7.135709e-01,-3.387072e-01,2.063987e-01,-6.271655e-01,7.474813e-01,-7.406894e-01,5.753006e-01,-6.188506e-01,4.930468e-01,-3.352670e-01,7.919842e-01,-1.038354e-01,9.391463e-02,8.913393e-02,6.484740e-01,-8.466317e-01,-9.047583e-02,-9.259175e-02,5.879622e-01,5.268395e-01,6.508049e-01,4.107110e-01,8.854832e-02,9.824784e-02,9.340814e-02,7.123497e-02,3.864404e-02,4.184154e-02,3.936602e-02,3.192554e-02,9.095106e-02,1.073959e-01,1.034077e-01,7.940186e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.133857e-01,-3.388464e-01,7.918810e-01,-1.039137e-01
223,0,0,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,2,2,0,0,2,2,0,0,0,0,2,2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8.662035e-02,-5.816304e-01,4.908247e-02,-8.255095e-02,4.625607e-01,1.535258e-01,7.741032e-01,-5.098729e-01,7.747786e-02,-5.563648e-02,1.114535e-01,9.951672e-02,-8.645965e-02,-8.874656e-02,-1.002385e-01,-1.390804e-01,2.195683e-01,-7.149910e-01,7.056880e-01,-3.497014e-01,1.656139e-01,-6.058842e-01,6.462406e-01,-7.909385e-01,4.966895e-01,-5.931298e-01,4.702225e-01,-2.726854e-01,7.942642e-01,-1.236540e-01,9.407317e-02,8.935530e-02,5.583567e-01,-7.335796e-01,-9.094473e-02,-9.375145e-02,5.826167e-01,5.187027e-01,6.430063e-01,4.002188e-01,8.639253e-02,9.573888e-02,9.078487e-02,6.871976e-02,3.771116e-02,4.081384e-02,3.831125e-02,3.092613e-02,9.046932e-02,1.068832e-01,1.028872e-01,7.890061e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,7.055026e-01,-3.498409e-01,7.941601e-01,-1.237308e-01
224,-1,-1,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,2,2,-1,-1,2,2,-1,-1,-1,-1,2,2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1.371501e-01,-1.078852e-01,4.962413e-02,-8.182356e-02,4.632688e-01,1.545032e-01,5.086385e-01,-5.336155e-01,9.427264e-02,7.562482e-02,1.128611e-01,1.016563e-01,-8.543803e-02,-8.722670e-02,-8.865774e-02,-6.299162e-02,-1.877786e-01,-2.457468e-01,6.038059e-01,-4.343187e-01,-1.813997e-01,-2.504897e-01,3.385842e-01,-7.551941e-01,-9.871841e-02,-4.107587e-01,1.183099e-01,9.487084e-02,7.796057e-01,-1.615804e-01,9.756796e-02,9.581288e-02,-1.185041e-01,-4.143191e-01,-8.849050e-02,-8.920908e-02,5.393681e-01,4.611014e-01,6.067208e-01,3.725440e-01,7.345451e-02,8.280554e-02,7.925741e-02,5.958143e-02,3.274219e-02,3.579154e-02,3.364778e-02,2.694072e-02,8.803792e-02,1.044538e-01,1.005880e-01,7.683797e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,6.036201e-01,-4.344582e-01,7.795009e-01,-1.616568e-01
225,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1.146051e-01,-1.348122e-01,4.893113e-02,-8.274345e-02,4.625740e-01,1.535750e-01,4.043258e-01,-4.845300e-01,8.659444e-02,7.675265e-02,1.115741e-01,9.978992e-02,-8.670293e-02,-8.903167e-02,-9.687918e-02,-1.029652e-01,-1.605157e-01,-1.774681e-01,5.216268e-01,-4.072927e-01,-1.712841e-01,-1.375049e-01,1.851516e-01,-6.655959e-01,-4.860590e-01,-5.216598e-01,4.674171e-02,-6.636844e-02,7.261766e-01,-1.576755e-01,9.471069e-02,9.115999e-02,-3.664751e-01,-6.185314e-01,-9.118461e-02,-9.350248e-02,4.993090e-01,4.507633e-01,6.034195e-01,3.724629e-01,6.817089e-02,7.906413e-02,7.735445e-02,5.896975e-02,3.146274e-02,3.477176e-02,3.301416e-02,2.668572e-02,8.765610e-02,1.041586e-01,1.004124e-01,7.678962e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,5.214372e-01,-4.074273e-01,7.260702e-01,-1.577528e-01
226,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1.146051e-01,-1.348122e-01,4.893113e-02,-8.274345e-02,4.625740e-01,1.535750e-01,4.043240e-01,-4.845284e-01,8.659444e-02,7.675264e-02,1.115741e-01,9.978992e-02,-8.670293e-02,-8.903167e-02,-9.687918e-02,-1.029652e-01,-1.605157e-01,-1.774681e-01,5.216262e-01,-4.072922e-01,-1.712841e-01,-1.375048e-01,1.851510e-01,-6.655943e-01,-4.860594e-01,-5.216592e-01,4.674168e-02,-6.636854e-02,7.261754e-01,-1.576748e-01,9.471069e-02,9.115999e-02,-3.664753e-01,-6.185315e-01,-9.118461e-02,-9.350248e-02,4.993087e-01,4.507634e-01,6.034196e-01,3.724633e-01,6.817088e-02,7.906413e-02,7.735448e-02,5.896979e-02,3.146274e-02,3.477176e-02,3.301417e-02,2.668573e-02,8.765610e-02,1.041586e-01,1.004124e-01,7.678962e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,5.214367e-01,-4.074269e-01,7.260693e-01,-1.577523e-01
227,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,1,1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1.131777e-01,-1.314551e-01,4.890630e-02,-8.277662e-02,4.625621e-01,1.535546e-01,3.689154e-01,-4.528345e-01,8.641476e-02,7.674579e-02,1.115432e-01,9.973656e-02,-8.674559e-02,-8.908516e-02,-9.678948e-02,-1.025009e-01,-1.547073e-01,-1.695751e-01,4.755451e-01,-3.568535e-01,-1.621309e-01,-1.290574e-01,1.687008e-01,-6.315531e-01,-4.257049e-01,-4.606916e-01,4.851360e-02,-5.277829e-02,6.856424e-01,-1.516985e-01,9.462437e-02,9.102318e-02,-3.206755e-01,-5.636745e-01,-9.124105e-02,-9.353264e-02,4.388709e-01,3.977168e-01,5.477468e-01,3.207789e-01,6.123735e-02,7.017811e-02,6.808750e-02,5.154097e-02,2.951607e-02,3.254384e-02,3.078247e-02,2.474345e-02,8.692912e-02,1.033710e-01,9.962460e-02,7.607240e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,4.753591e-01,-3.569931e-01,6.855398e-01,-1.517765e-01
228,-2,-2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1.104482e-01,-1.260401e-01,4.884996e-02,-8.283826e-02,4.624806e-01,1.534511e-01,3.746602e-01,-4.261880e-01,8.631248e-02,7.733469e-02,1.114109e-01,9.956856e-02,-8.680757e-02,-8.913358e-02,-9.634194e-02,-1.013188e-01,-1.462538e-01,-1.594840e-01,4.317318e-01,-2.969928e-01,-1.527001e-01,-1.218002e-01,1.987976e-01,-6.113662e-01,-3.593262e-01,-4.143194e-01,5.253969e-02,-3.130769e-02,5.862331e-01,-9.676983e-02,9.441876e-02,9.080435e-02,-2.583935e-01,-5.028063e-01,-9.124142e-02,-9.340339e-02,4.065980e-01,3.352894e-01,4.413081e-01,2.659819e-01,5.556598e-02,6.119515e-02,5.811760e-02,4.373670e-02,2.806410e-02,3.063703e-02,2.871465e-02,2.288238e-02,8.645189e-02,1.027901e-01,9.899915e-02,7.547297e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,4.315469e-01,-2.971289e-01,5.861253e-01,-9.684264e-02
229,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1.055501e-01,-1.149134e-01,4.892894e-02,-8.273709e-02,4.625993e-01,1.536102e-01,-6.111039e-02,-7.028081e-02,8.745114e-02,7.974899e-02,1.116249e-01,9.986881e-02,-8.667440e-02,-8.894673e-02,-9.539027e-02,-9.922301e-02,-1.247345e-01,-1.288266e-01,8.124540e-02,7.021132e-02,-1.209079e-01,-9.282327e-02,-3.592737e-02,-6.887887e-02,-2.103998e-01,-1.701223e-01,5.929372e-02,-6.112608e-03,6.910757e-02,6.488903e-02,9.485046e-02,9.146566e-02,-1.414211e-01,-2.049742e-01,-9.095785e-02,-9.291788e-02,1.629007e-01,2.006342e-01,1.986241e-01,1.575496e-01,2.702193e-02,3.179455e-02,3.097834e-02,2.478731e-02,2.043861e-02,2.281994e-02,2.166600e-02,1.733221e-02,8.362333e-02,9.995739e-02,9.640000e-02,7.328019e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,8.105765e-02,7.007351e-02,6.900340e-02,6.481174e-02
