#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0023a,CK_0023b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0023a,Vout_0023b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0014a,driver_0014b,driver_0015a,driver_0015b,driver_0021a,driver_0021b,driver_0024a,driver_0024b,driver_0034a,driver_0034b,driver_0035a,driver_0035b,Out_0004a,Out_0004b,Out_0001a,Out_0001b
68,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,2,2,0,0,0,0,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,0,0,-2,-2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.590840e-01,7.972180e-01,-6.538046e-01,2.839220e-01,-6.679906e-03,5.530934e-01,-7.000983e-01,3.124510e-01,-2.694909e-01,7.852794e-01,-4.130894e-01,2.850089e-01,9.986960e-02,1.047912e-01,-7.111277e-02,8.627856e-02,-8.438353e-01,5.746697e-01,-7.305738e-01,7.370623e-01,-6.626527e-01,5.196405e-01,-7.505589e-01,3.704452e-01,-7.679676e-01,5.153914e-01,-6.824180e-01,7.180188e-01,-1.224857e-01,-7.802964e-02,-1.138648e-01,7.565909e-01,-8.591022e-02,-8.510311e-02,-3.090340e-01,7.425944e-01,-3.991490e-01,7.519302e-01,-3.691578e-01,7.821543e-01,-2.650204e-02,8.642474e-02,-7.781064e-01,4.481250e-01,-7.223362e-01,7.655905e-01,9.351970e-02,9.637373e-02,-7.604111e-01,2.899904e-01,-7.507030e-01,6.128485e-01,-7.366410e-01,4.848579e-01,-7.316580e-01,8.513197e-01,-7.631770e-01,3.552870e-01,-3.458117e-01,8.282957e-01,-7.638778e-01,3.546629e-01,-3.452535e-01,8.296415e-01,-7.655456e-01,3.601581e-01,-3.492612e-01,8.106464e-01,-6.416809e-01,8.659509e-02,-3.071814e-01,4.861104e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-6.997180e-01,3.127441e-01,-3.587277e-01,7.975046e-01
69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,2,2,1,1,1,1,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,1,1,-2,-2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.055519e-01,2.684107e-01,-1.115663e-01,-8.277569e-02,1.292954e-01,1.158766e-01,-1.686055e-01,1.413044e-01,1.198261e-01,1.232460e-01,-1.294060e-01,-9.937105e-02,9.260630e-02,7.607833e-02,-9.030598e-02,-6.354663e-02,-8.412181e-01,6.351627e-01,-7.319583e-01,8.044725e-01,-7.403709e-01,5.346469e-01,-7.506030e-01,3.709201e-01,-7.863554e-01,4.973918e-01,-6.863130e-01,7.153865e-01,-1.595242e-01,-8.525219e-02,-1.137596e-01,7.540666e-01,-9.037053e-02,-9.173865e-02,-3.051375e-01,7.517448e-01,-3.918282e-01,7.854785e-01,-3.670741e-01,7.837872e-01,-5.450923e-02,8.135100e-02,-7.758673e-01,4.370355e-01,-7.762872e-01,7.820845e-01,8.950167e-02,9.167622e-02,-7.648975e-01,3.057581e-01,-7.464440e-01,6.305662e-01,-7.712155e-01,5.783766e-01,-7.702965e-01,8.239557e-01,-5.983592e-01,3.735089e-01,-1.411324e-01,7.490414e-01,-7.705906e-01,3.530965e-01,-3.540357e-01,8.318028e-01,-7.651557e-01,3.600867e-01,-3.497831e-01,8.106297e-01,-6.416774e-01,8.645067e-02,-3.072505e-01,4.859609e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-1.681860e-01,1.416260e-01,1.059667e-01,2.687401e-01
70,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.073804e-01,1.597095e-01,-8.783773e-02,-8.328433e-02,9.304444e-02,9.414097e-02,-6.707744e-02,1.081375e-01,9.580253e-02,9.897089e-02,-9.117775e-02,-8.991877e-02,9.106343e-02,9.210910e-02,-9.302731e-02,-9.214665e-02,-8.128722e-01,7.096380e-01,-7.360204e-01,8.754540e-01,-8.468637e-01,5.698647e-01,-7.506771e-01,3.711472e-01,-8.221413e-01,4.969540e-01,-6.907247e-01,7.118596e-01,-2.194437e-01,-9.583708e-02,-1.137894e-01,7.510322e-01,-9.420244e-02,-9.381770e-02,-2.967701e-01,7.690518e-01,-3.835537e-01,8.195533e-01,-3.621081e-01,7.859799e-01,-9.274047e-02,7.584384e-02,-7.778733e-01,4.362295e-01,-8.344652e-01,8.069493e-01,8.665006e-02,8.955593e-02,-7.708563e-01,3.254240e-01,-7.405091e-01,6.397183e-01,-8.226603e-01,6.825027e-01,-8.147016e-01,7.897674e-01,-5.230162e-01,3.614833e-01,-9.506271e-02,7.292690e-01,-7.656365e-01,3.539646e-01,-3.562700e-01,8.327546e-01,-7.652885e-01,3.601993e-01,-3.494907e-01,8.106044e-01,-6.417010e-01,8.651145e-02,-3.072400e-01,4.860170e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-6.656019e-02,1.085348e-01,1.078877e-01,1.601097e-01
71,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.073804e-01,1.597095e-01,-8.783773e-02,-8.328433e-02,9.304444e-02,9.414097e-02,-6.707744e-02,1.081375e-01,9.580253e-02,9.897089e-02,-9.117775e-02,-8.991877e-02,9.106343e-02,9.210910e-02,-9.302731e-02,-9.214665e-02,-8.128722e-01,7.096380e-01,-7.360204e-01,8.754540e-01,-8.468637e-01,5.698647e-01,-7.506771e-01,3.711472e-01,-8.221413e-01,4.969540e-01,-6.907247e-01,7.118596e-01,-2.194437e-01,-9.583708e-02,-1.137894e-01,7.510322e-01,-9.420244e-02,-9.381770e-02,-2.967701e-01,7.690518e-01,-3.835537e-01,8.195533e-01,-3.621081e-01,7.859799e-01,-9.274047e-02,7.584384e-02,-7.778733e-01,4.362295e-01,-8.344652e-01,8.069493e-01,8.665006e-02,8.955593e-02,-7.708563e-01,3.254240e-01,-7.405091e-01,6.397183e-01,-8.226603e-01,6.825027e-01,-8.147016e-01,7.897674e-01,-5.230162e-01,3.614833e-01,-9.506271e-02,7.292690e-01,-7.656365e-01,3.539646e-01,-3.562700e-01,8.327546e-01,-7.652885e-01,3.601994e-01,-3.494907e-01,8.106041e-01,-6.417006e-01,8.651106e-02,-3.072393e-01,4.860164e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-6.656019e-02,1.085348e-01,1.078877e-01,1.601097e-01
72,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,1,1,2,2,2,2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,2,2,-1,-1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.077170e-01,1.575123e-01,-8.731078e-02,-8.443715e-02,7.705317e-02,9.489472e-02,-7.248896e-02,6.906876e-02,9.650156e-02,9.935352e-02,-6.194747e-02,-8.710807e-02,1.148476e-01,1.295314e-01,-1.010366e-01,-1.281169e-01,-7.484536e-01,7.223655e-01,-7.005333e-01,9.022793e-01,-8.640103e-01,5.552882e-01,-7.065343e-01,3.259809e-01,-7.466899e-01,3.270108e-01,-6.207910e-01,6.731688e-01,-3.492256e-01,-4.167609e-02,-1.107369e-01,7.344059e-01,-1.205020e-01,-1.047846e-01,-2.987348e-01,7.631605e-01,-3.824678e-01,8.115052e-01,-4.036178e-01,7.733565e-01,-1.128218e-01,1.820502e-01,-7.129223e-01,3.723102e-01,-8.350353e-01,7.852508e-01,1.124765e-01,1.190981e-01,-7.389526e-01,3.025017e-01,-6.773356e-01,5.998123e-01,-7.805166e-01,7.395793e-01,-7.841717e-01,7.019707e-01,-4.579916e-01,2.948752e-01,-7.432465e-02,6.785360e-01,-7.043421e-01,3.106149e-01,-3.418725e-01,8.121297e-01,-7.259084e-01,3.263539e-01,-3.516506e-01,7.924002e-01,-6.193247e-01,9.378840e-02,-3.035950e-01,4.687435e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-7.214391e-02,6.924596e-02,1.079503e-01,1.575917e-01
73,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001113e-01,1.048486e-01,-9.122533e-02,-8.587679e-02,-4.059568e-02,8.300272e-02,-7.061601e-02,8.709514e-02,9.256384e-02,9.631832e-02,-1.383804e-01,-9.874897e-02,-3.021744e-01,4.816252e-01,-5.958409e-01,8.278840e-02,-6.946443e-01,7.127186e-01,-6.865504e-01,9.175269e-01,-9.229624e-01,5.681221e-01,-6.425327e-01,3.021198e-01,-6.416861e-01,1.720881e-01,-5.474270e-01,6.462707e-01,-7.207386e-01,2.753164e-01,-1.333824e-02,5.670987e-01,-6.899722e-01,3.010487e-01,-2.706623e-01,7.646044e-01,-2.965163e-01,7.527918e-01,-4.378501e-01,7.426707e-01,-3.307854e-01,7.998187e-01,-6.460141e-01,3.312659e-01,-8.670824e-01,6.931655e-01,-3.643216e-01,7.858312e-01,-6.763520e-01,3.076747e-01,-6.153273e-01,5.652433e-01,-7.306473e-01,9.049342e-01,-7.024117e-01,6.044694e-01,-4.127544e-01,2.857982e-01,-6.416163e-03,5.534060e-01,-6.541093e-01,2.841228e-01,-2.682047e-01,7.896278e-01,-6.936996e-01,2.935300e-01,-3.666322e-01,7.931777e-01,-6.060285e-01,1.133424e-01,-3.182526e-01,4.683920e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-7.064172e-02,8.719047e-02,9.997034e-02,1.046333e-01
74,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,2,1,1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.369067e-02,7.676883e-02,-9.277884e-02,-9.118276e-02,-4.500815e-02,8.211564e-02,-8.916547e-02,-6.272925e-02,9.088062e-02,9.301878e-02,-1.210185e-01,-9.729385e-02,-2.973685e-01,4.937532e-01,-6.126138e-01,6.549379e-02,3.575923e-03,4.881854e-01,-2.726744e-01,8.138370e-01,-8.272050e-01,3.913762e-01,-3.775785e-01,-1.057950e-02,-3.324513e-01,-2.714736e-01,-1.200769e-01,1.890538e-01,-7.247667e-01,3.170410e-01,1.040533e-01,1.410864e-01,-7.243887e-01,3.292874e-01,1.245042e-01,3.465047e-01,8.607716e-02,2.782171e-01,-1.854348e-01,1.018719e-01,-3.683097e-01,8.214193e-01,-7.731723e-02,1.051996e-01,-6.583468e-01,5.355273e-01,-3.472277e-01,7.921791e-01,-1.920698e-01,1.779124e-01,-2.207554e-01,1.431885e-01,-5.149478e-01,8.567339e-01,-4.524028e-01,-3.416203e-03,-1.284613e-01,-1.002636e-01,1.297741e-01,1.156722e-01,-1.078004e-01,-1.060428e-01,1.190317e-01,1.186848e-01,-1.059297e-01,-1.057754e-01,1.182539e-01,1.171145e-01,-1.000912e-01,-1.007917e-01,1.120359e-01,1.020265e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-8.947109e-02,-6.288395e-02,9.329351e-02,7.634929e-02
75,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.211860e-02,9.255880e-02,-9.349761e-02,-9.218089e-02,-9.437218e-02,7.466031e-02,-9.155300e-02,-9.121490e-02,8.805915e-02,9.104946e-02,-1.114648e-01,-9.674206e-02,-3.511073e-01,5.456835e-01,-6.512188e-01,8.335482e-02,4.638054e-01,6.490761e-01,-1.488728e-01,7.335743e-01,-7.665727e-01,4.015855e-01,-3.035135e-01,-1.181885e-01,-6.163464e-01,-5.391212e-01,1.437669e-01,3.211870e-01,-7.709616e-01,3.583452e-01,1.076670e-01,1.094933e-01,-7.638478e-01,3.554979e-01,3.660577e-01,5.807149e-01,1.018126e-01,1.583178e-01,-3.413537e-01,-3.010736e-01,-3.589578e-01,8.324928e-01,2.461570e-01,2.751125e-01,-5.057150e-01,4.142959e-01,-3.467932e-01,8.280196e-01,-6.976796e-02,1.147692e-01,-3.581239e-01,-1.566184e-01,-4.222716e-01,8.358293e-01,-5.253435e-01,-4.617223e-01,-9.099577e-02,-9.079996e-02,9.272386e-02,9.272606e-02,-9.054566e-02,-9.009652e-02,9.257162e-02,9.216366e-02,-8.912446e-02,-8.665706e-02,9.119081e-02,8.866394e-02,-7.953926e-02,-5.939958e-02,8.136139e-02,6.019781e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-9.163494e-02,-9.121113e-02,9.176916e-02,9.223294e-02
76,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.211851e-02,9.255876e-02,-9.349779e-02,-9.218100e-02,-9.437969e-02,7.465918e-02,-9.155307e-02,-9.121495e-02,8.805878e-02,9.104930e-02,-1.114666e-01,-9.674237e-02,-3.511171e-01,5.456924e-01,-6.512243e-01,8.336040e-02,4.638053e-01,6.490761e-01,-1.488723e-01,7.335737e-01,-7.665722e-01,4.015855e-01,-3.035135e-01,-1.181886e-01,-6.163466e-01,-5.391212e-01,1.437669e-01,3.211870e-01,-7.709617e-01,3.583453e-01,1.076670e-01,1.094933e-01,-7.638475e-01,3.554975e-01,3.660580e-01,5.807149e-01,1.018126e-01,1.583176e-01,-3.413536e-01,-3.010736e-01,-3.589577e-01,8.324926e-01,2.461570e-01,2.751125e-01,-5.057138e-01,4.142947e-01,-3.467927e-01,8.280241e-01,-6.976809e-02,1.147683e-01,-3.581239e-01,-1.566184e-01,-4.222718e-01,8.358294e-01,-5.253430e-01,-4.617226e-01,-9.099580e-02,-9.079998e-02,9.272383e-02,9.272604e-02,-9.054567e-02,-9.009653e-02,9.257160e-02,9.216365e-02,-8.912447e-02,-8.665707e-02,9.119080e-02,8.866394e-02,-7.953926e-02,-5.939958e-02,8.136138e-02,6.019781e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-9.163499e-02,-9.121116e-02,9.176909e-02,9.223289e-02
77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.152984e-01,1.294691e-01,-1.132046e-01,-1.064151e-01,-1.342492e-01,1.810779e-01,-1.003347e-01,-1.280994e-01,1.128139e-01,1.198968e-01,-2.519591e-01,-7.098677e-02,-3.803147e-01,6.589147e-01,-6.997959e-01,1.792185e-01,4.161285e-01,6.178295e-01,-1.372654e-01,6.912125e-01,-7.335899e-01,3.817470e-01,-3.043124e-01,-1.199859e-01,-5.559090e-01,-4.886468e-01,1.522344e-01,3.303141e-01,-7.778384e-01,3.574525e-01,1.075965e-01,1.094996e-01,-7.642577e-01,3.576032e-01,3.190218e-01,5.263271e-01,1.022709e-01,1.596864e-01,-3.478440e-01,-3.090493e-01,-3.555814e-01,8.297355e-01,2.548123e-01,2.822476e-01,-4.573374e-01,3.560800e-01,-3.446046e-01,8.407921e-01,-7.494442e-02,8.256410e-02,-3.649353e-01,-1.612892e-01,-4.061983e-01,8.088812e-01,-4.608673e-01,-4.029070e-01,-6.219483e-02,-8.801458e-02,7.641296e-02,9.327990e-02,-8.946984e-02,-8.947419e-02,9.319788e-02,9.255963e-02,-8.872689e-02,-8.638837e-02,9.145151e-02,8.884700e-02,-7.934948e-02,-5.925990e-02,8.149557e-02,6.029987e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-1.003950e-01,-1.280791e-01,1.149606e-01,1.291543e-01
78,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,-2,-2,0,0,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.028627e-01,4.811276e-01,-6.865817e-01,3.024038e-01,-3.455300e-01,8.060997e-01,-5.965857e-01,8.230118e-02,-3.576351e-01,7.823487e-01,-6.701038e-01,2.705073e-01,-3.445657e-01,8.443053e-01,-7.478671e-01,3.153998e-01,3.563628e-01,5.953725e-01,-9.305200e-02,6.097862e-01,-7.048093e-01,3.702752e-01,-3.043692e-01,-1.198990e-01,-4.922991e-01,-4.343087e-01,1.583935e-01,3.389519e-01,-7.873327e-01,3.553127e-01,1.076890e-01,1.093687e-01,-7.635981e-01,3.584214e-01,2.654091e-01,4.275276e-01,1.003326e-01,1.401514e-01,-3.552184e-01,-3.186152e-01,-3.646466e-01,8.325272e-01,2.641443e-01,2.897588e-01,-4.239817e-01,3.428306e-01,-3.442364e-01,8.301428e-01,-7.338062e-02,9.371730e-02,-3.739206e-01,-1.670549e-01,-3.493416e-01,7.801655e-01,-4.197674e-01,-3.407987e-01,-1.387702e-01,-9.992216e-02,-4.186476e-02,8.121156e-02,-9.358772e-02,-9.134015e-02,8.946991e-02,9.086605e-02,-8.968341e-02,-8.691887e-02,9.057433e-02,8.835765e-02,-7.966185e-02,-5.945322e-02,8.120717e-02,6.012151e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-5.966415e-01,8.232500e-02,-3.031929e-01,4.808101e-01
79,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.976843e-01,4.931563e-01,-7.239835e-01,3.256870e-01,-3.432664e-01,8.134249e-01,-6.118318e-01,6.451785e-02,-3.490233e-01,7.925086e-01,-7.150815e-01,3.082239e-01,-3.452623e-01,8.348985e-01,-7.545048e-01,3.320657e-01,2.087431e-01,3.074054e-01,8.268659e-02,7.322296e-02,-1.222053e-01,1.668143e-01,-3.071663e-01,-1.258108e-01,-2.138090e-01,-3.304092e-01,1.873389e-01,3.705186e-01,-5.885045e-01,3.778010e-01,1.048545e-01,1.037006e-01,-7.709203e-01,3.559550e-01,1.549090e-01,1.762992e-01,8.598152e-02,5.810736e-02,-3.748677e-01,-3.466160e-01,-1.525547e-01,7.517992e-01,2.935906e-01,3.111240e-01,-9.384174e-02,-4.348051e-02,-3.526375e-01,8.318919e-01,-9.121142e-02,-5.123722e-02,-4.050791e-01,-1.962774e-01,6.146054e-02,2.343290e-01,-1.751396e-01,-1.871083e-01,-1.211227e-01,-9.758030e-02,-4.561998e-02,8.125558e-02,-9.288562e-02,-9.105712e-02,8.960261e-02,9.095714e-02,-8.955209e-02,-8.685298e-02,9.062895e-02,8.838897e-02,-7.962712e-02,-5.943475e-02,8.122443e-02,6.013050e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-6.119369e-01,6.454139e-02,-2.982037e-01,4.928769e-01
80,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.510042e-01,5.452035e-01,-7.637198e-01,3.543870e-01,-3.449128e-01,8.289960e-01,-6.510259e-01,8.288754e-02,-3.466666e-01,8.277009e-01,-7.639461e-01,3.545944e-01,-3.442297e-01,8.287219e-01,-7.637912e-01,3.551632e-01,4.412555e-03,1.344295e-01,2.208162e-02,9.919255e-03,1.321170e-02,1.511115e-01,-3.068274e-01,-1.249883e-01,-2.335596e-02,-2.065680e-01,2.092429e-01,3.969210e-01,-4.925010e-01,3.494864e-01,1.042846e-01,1.023676e-01,-7.598096e-01,3.562823e-01,-4.376977e-03,-2.305979e-02,8.257681e-02,5.793016e-02,-3.975269e-01,-3.738934e-01,-1.112942e-01,7.319240e-01,3.183516e-01,3.305873e-01,-2.018916e-02,8.563773e-04,-3.570097e-01,8.328739e-01,-8.920232e-02,-6.002105e-02,-4.332012e-01,-2.188818e-01,2.361763e-02,1.092712e-01,-1.236194e-02,1.034802e-02,-1.113181e-01,-9.655378e-02,-9.433684e-02,7.431785e-02,-9.308419e-02,-9.134341e-02,8.749581e-02,9.007020e-02,-8.977289e-02,-8.700926e-02,9.018234e-02,8.813614e-02,-7.973725e-02,-5.951405e-02,8.106871e-02,6.002784e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-6.511957e-01,8.291551e-02,-3.515525e-01,5.449009e-01
