#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0022a,CK_0022b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0035a,CK_0035b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0022a,Vout_0022b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0035a,Vout_0035b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0014a,driver_0014b,driver_0015a,driver_0015b,driver_0021a,driver_0021b,driver_0023a,driver_0023b,driver_0033a,driver_0033b,driver_0034a,driver_0034b,Out_0006a,Out_0006b,Out_0003a,Out_0003b
11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-4.180505e-02,7.439036e-02,1.845766e-01,1.509049e-01,5.260263e-01,5.891990e-01,-8.536459e-02,-7.437314e-02,1.686768e-01,1.885130e-01,3.802763e-01,6.466253e-01,9.867864e-02,1.055692e-01,1.184506e-01,1.403779e-01,-8.052331e-01,7.241585e-01,-7.492860e-01,8.730459e-01,-8.509184e-01,6.176403e-01,-8.861851e-01,3.393267e-01,-8.618774e-01,5.738849e-01,-7.695688e-01,7.302388e-01,-2.210851e-01,-9.256915e-02,-2.338227e-01,7.938688e-01,-9.136176e-02,-8.982219e-02,-3.300183e-01,7.786205e-01,-3.851627e-01,8.131995e-01,-4.429072e-01,8.672627e-01,-8.142552e-02,8.227909e-02,-8.921071e-01,5.485658e-01,-8.362669e-01,8.056866e-01,9.152406e-02,9.476030e-02,-7.615146e-01,3.223177e-01,-7.638364e-01,7.186829e-01,-8.143714e-01,7.041363e-01,-8.273584e-01,7.787203e-01,-1.341788e-01,8.051606e-01,-3.530765e-01,6.863447e-01,-4.680314e-01,8.680208e-01,-7.567006e-01,5.802549e-01,-6.715566e-01,6.938329e-01,-8.248004e-01,3.599926e-01,-6.774984e-01,2.671289e-01,-7.087801e-01,-1.893566e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,3.790641e-01,6.468002e-01,5.266696e-01,5.897045e-01
12,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,1,1,2,2,2,2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,2,2,-1,-1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.117611e-02,5.781859e-02,1.733579e-01,1.390280e-01,4.652977e-01,5.053301e-01,-9.861235e-02,-1.088427e-01,1.612960e-01,1.790690e-01,3.263826e-01,6.012803e-01,1.196480e-01,1.442374e-01,9.771329e-02,1.356688e-01,-7.452849e-01,7.437523e-01,-7.042556e-01,9.045025e-01,-8.786799e-01,5.959369e-01,-8.476186e-01,2.839744e-01,-7.610735e-01,3.825447e-01,-7.039470e-01,6.966408e-01,-3.671927e-01,-3.024133e-02,-2.346666e-01,7.939500e-01,-1.228111e-01,-1.009697e-01,-3.086740e-01,7.658666e-01,-3.817543e-01,8.106189e-01,-4.691934e-01,8.158555e-01,-1.024404e-01,1.868078e-01,-7.905069e-01,4.593843e-01,-8.371511e-01,7.835763e-01,1.152907e-01,1.223130e-01,-7.214664e-01,3.034258e-01,-7.261212e-01,6.857365e-01,-7.701258e-01,7.609211e-01,-7.932903e-01,7.020936e-01,-1.531120e-01,7.902321e-01,-3.112994e-01,5.871893e-01,-4.530313e-01,7.966800e-01,-6.545382e-01,4.886201e-01,-5.958610e-01,6.266535e-01,-7.382889e-01,2.804600e-01,-6.358007e-01,2.287402e-01,-6.567696e-01,-2.816258e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,3.252615e-01,6.012871e-01,4.657447e-01,5.055888e-01
13,-2,-2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.052413e-01,2.045074e-02,1.614311e-01,1.293808e-01,3.973500e-01,4.269526e-01,-5.990246e-01,9.419574e-02,1.486447e-01,1.661681e-01,2.529554e-01,5.454169e-01,-2.864233e-01,4.946735e-01,-1.232134e-02,1.193276e-01,-6.958929e-01,7.458315e-01,-6.816908e-01,9.188993e-01,-9.292154e-01,5.993315e-01,-8.113485e-01,2.363036e-01,-6.456371e-01,2.434255e-01,-6.252987e-01,6.457019e-01,-7.199294e-01,2.846329e-01,-2.337261e-01,7.962139e-01,-6.916044e-01,3.035568e-01,-3.163417e-01,7.629022e-01,-3.871476e-01,7.985464e-01,-5.141944e-01,7.961669e-01,-3.159634e-01,7.946517e-01,-7.352311e-01,4.128116e-01,-8.556427e-01,6.925680e-01,-3.612048e-01,7.892342e-01,-6.843844e-01,2.850456e-01,-6.790734e-01,6.582775e-01,-7.173697e-01,9.152230e-01,-7.106748e-01,5.979481e-01,-1.848405e-01,7.910429e-01,-2.649893e-01,5.586452e-01,-4.446755e-01,6.998762e-01,-6.327852e-01,4.489078e-01,-4.992069e-01,5.197660e-01,-6.595430e-01,2.981081e-01,-5.811408e-01,1.974177e-01,-6.528596e-01,8.278717e-03,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,2.517662e-01,5.452534e-01,3.974166e-01,4.271361e-01
14,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,1,1,-2,-2,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,2,1,1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9.361536e-02,5.402248e-03,1.248772e-01,9.577400e-02,2.245605e-01,1.805415e-01,-6.160397e-01,8.257706e-02,1.261147e-01,1.322837e-01,1.503049e-01,2.183797e-01,-2.918907e-01,5.063216e-01,-3.011833e-02,1.072094e-01,2.102027e-02,4.986559e-01,-2.777623e-01,8.152550e-01,-8.295712e-01,3.944589e-01,-5.135970e-01,-1.628167e-02,-3.422891e-01,-2.552357e-01,-2.264400e-01,2.960460e-01,-7.244939e-01,3.209233e-01,-2.212553e-02,1.689483e-01,-7.243028e-01,3.334862e-01,1.083517e-01,3.460285e-01,7.927202e-02,2.776346e-01,-2.684115e-01,1.561021e-01,-3.657194e-01,8.210279e-01,-1.539091e-01,1.985789e-01,-6.676117e-01,5.415597e-01,-3.432384e-01,7.930507e-01,-1.948159e-01,1.746575e-01,-2.675157e-01,2.178889e-01,-5.082794e-01,8.543636e-01,-4.885176e-01,1.432716e-02,5.154739e-02,1.101819e-01,1.033966e-01,1.039333e-01,-3.235146e-02,2.424345e-02,-4.516847e-03,1.334483e-02,-7.801903e-02,-3.131015e-02,-5.646486e-02,-3.954831e-02,-1.796233e-01,-1.359144e-01,-1.683757e-01,-1.422480e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.497859e-01,2.180444e-01,2.242361e-01,1.803799e-01
15,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.974401e-02,-5.543665e-02,9.419798e-02,7.062678e-02,1.133912e-02,9.721151e-03,-6.575000e-01,1.007974e-01,9.900444e-02,1.012067e-01,-1.339254e-02,6.752114e-03,-3.602344e-01,5.613286e-01,-9.829161e-02,8.243684e-02,4.662268e-01,6.551689e-01,-1.528771e-01,7.342679e-01,-7.672008e-01,4.031464e-01,-4.164291e-01,-1.339802e-01,-6.141722e-01,-5.331633e-01,7.210832e-02,3.499198e-01,-7.704905e-01,3.609429e-01,-6.285409e-03,9.371484e-02,-7.634498e-01,3.581108e-01,3.596291e-01,5.788866e-01,9.567882e-02,1.562087e-01,-4.099655e-01,-2.673617e-01,-3.566970e-01,8.326519e-01,2.140749e-01,3.443050e-01,-5.101992e-01,4.158580e-01,-3.438730e-01,8.327673e-01,-7.577724e-02,1.133700e-01,-3.855681e-01,-8.274831e-02,-4.213677e-01,8.360716e-01,-5.318459e-01,-4.634934e-01,-3.699275e-02,-9.435354e-03,-1.411795e-03,4.459628e-04,-1.871767e-02,-1.030321e-02,-5.948142e-03,-3.831975e-03,-2.161524e-02,-1.937505e-02,-1.634779e-02,-1.247987e-02,-8.467125e-02,-9.845835e-02,-9.391942e-02,-7.128163e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-1.361794e-02,6.670112e-03,1.125265e-02,9.730210e-03
16,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.974404e-02,-5.543665e-02,9.419797e-02,7.062678e-02,1.133911e-02,9.721150e-03,-6.575000e-01,1.007977e-01,9.900441e-02,1.012067e-01,-1.339255e-02,6.752110e-03,-3.602351e-01,5.613292e-01,-9.829219e-02,8.243676e-02,4.662267e-01,6.551688e-01,-1.528779e-01,7.342692e-01,-7.672016e-01,4.031462e-01,-4.164291e-01,-1.339802e-01,-6.141721e-01,-5.331634e-01,7.210825e-02,3.499197e-01,-7.704902e-01,3.609429e-01,-6.285389e-03,9.371488e-02,-7.634495e-01,3.581107e-01,3.596286e-01,5.788865e-01,9.567890e-02,1.562092e-01,-4.099656e-01,-2.673618e-01,-3.566971e-01,8.326522e-01,2.140749e-01,3.443050e-01,-5.102009e-01,4.158596e-01,-3.438730e-01,8.327677e-01,-7.577705e-02,1.133713e-01,-3.855682e-01,-8.274835e-02,-4.213676e-01,8.360719e-01,-5.318466e-01,-4.634930e-01,-3.699275e-02,-9.435342e-03,-1.411806e-03,4.459701e-04,-1.871767e-02,-1.030320e-02,-5.948141e-03,-3.831968e-03,-2.161523e-02,-1.937504e-02,-1.634779e-02,-1.247986e-02,-8.467124e-02,-9.845833e-02,-9.391941e-02,-7.128161e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-1.361795e-02,6.670107e-03,1.125265e-02,9.730207e-03
17,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,2,2,-1,-1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.502097e-01,-4.502872e-02,1.367832e-01,1.214748e-01,-4.450995e-02,-5.194226e-02,-7.001653e-01,1.857435e-01,1.316660e-01,1.445544e-01,-6.660911e-02,-4.136146e-02,-3.771958e-01,6.612088e-01,-1.284445e-01,1.943327e-01,4.182351e-01,6.236119e-01,-1.403050e-01,6.912287e-01,-7.335284e-01,3.832647e-01,-4.172977e-01,-1.358977e-01,-5.539860e-01,-4.827974e-01,8.059323e-02,3.590452e-01,-7.774730e-01,3.597650e-01,-6.418249e-03,9.365689e-02,-7.641228e-01,3.603068e-01,3.128994e-01,5.244003e-01,9.608463e-02,1.575033e-01,-4.162743e-01,-2.750309e-01,-3.531758e-01,8.299341e-01,2.224715e-01,3.513123e-01,-4.599940e-01,3.549201e-01,-3.424624e-01,8.407907e-01,-8.132670e-02,7.892423e-02,-3.922127e-01,-8.724395e-02,-4.056010e-01,8.094872e-01,-4.660364e-01,-4.048398e-01,-2.487259e-01,-2.125228e-01,-1.934920e-01,-1.522309e-01,-5.231522e-02,-4.281517e-02,-3.463162e-02,-2.587003e-02,-3.102918e-02,-2.855359e-02,-2.454849e-02,-1.915975e-02,-8.821281e-02,-1.019225e-01,-9.709439e-02,-7.401022e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-6.684033e-02,-4.143422e-02,-4.457071e-02,-5.191812e-02
18,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-6.831393e-01,3.111206e-01,-2.746261e-01,4.769196e-01,-6.129763e-01,1.669639e-01,-7.468680e-01,3.160522e-01,-3.158563e-01,8.067358e-01,-6.837148e-01,3.983668e-01,-3.430409e-01,8.444522e-01,-3.442156e-01,7.959019e-01,3.585920e-01,6.015654e-01,-9.302685e-02,6.045435e-01,-7.031463e-01,3.731711e-01,-4.174166e-01,-1.359013e-01,-4.904490e-01,-4.280110e-01,8.669354e-02,3.677000e-01,-7.879811e-01,3.571587e-01,-6.390513e-03,9.342092e-02,-7.634154e-01,3.604709e-01,2.595689e-01,4.237722e-01,9.390792e-02,1.366238e-01,-4.235634e-01,-2.843599e-01,-3.626605e-01,8.327284e-01,2.315987e-01,3.587685e-01,-4.254367e-01,3.410719e-01,-3.425102e-01,8.303514e-01,-7.991635e-02,8.949716e-02,-4.011044e-01,-9.284899e-02,-3.457456e-01,7.792270e-01,-4.245140e-01,-3.428367e-01,-5.535512e-01,-3.883704e-01,-5.085865e-01,-2.852432e-01,-9.282469e-02,-8.221607e-02,-7.012933e-02,-5.054220e-02,-4.166214e-02,-3.896433e-02,-3.375049e-02,-2.638164e-02,-9.205767e-02,-1.056711e-01,-1.004900e-01,-7.686002e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-6.839923e-01,3.983015e-01,-6.130334e-01,1.669958e-01
19,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.242625e-01,3.469857e-01,-2.702650e-01,4.870376e-01,-6.205352e-01,1.543957e-01,-7.545715e-01,3.360297e-01,-3.146025e-01,8.132185e-01,-7.192351e-01,4.195472e-01,-3.434893e-01,8.332394e-01,-3.366872e-01,8.088174e-01,2.110137e-01,3.133608e-01,7.996080e-02,7.241406e-02,-1.216774e-01,1.678983e-01,-4.201770e-01,-1.416963e-01,-2.115986e-01,-3.244047e-01,1.154842e-01,3.992679e-01,-5.873624e-01,3.798172e-01,-9.257523e-03,8.776437e-02,-7.706784e-01,3.580915e-01,1.497203e-01,1.748670e-01,7.959926e-02,5.488558e-02,-4.430279e-01,-3.118055e-01,-1.505878e-01,7.521300e-01,2.606249e-01,3.801837e-01,-9.642265e-02,-4.424314e-02,-3.507784e-01,8.320543e-01,-9.755006e-02,-5.441563e-02,-4.320097e-01,-1.219771e-01,6.185792e-02,2.346219e-01,-1.804952e-01,-1.887474e-01,-6.115043e-01,-4.493132e-01,-5.633600e-01,-3.416597e-01,-1.011067e-01,-9.153738e-02,-7.935498e-02,-5.806185e-02,-4.388017e-02,-4.138929e-02,-3.610731e-02,-2.841405e-02,-9.279694e-02,-1.064914e-01,-1.013104e-01,-7.761024e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-7.193909e-01,4.194783e-01,-6.206447e-01,1.544250e-01
20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.684901e-01,3.895869e-01,-3.163248e-01,5.303867e-01,-6.503357e-01,1.696961e-01,-7.639699e-01,3.604795e-01,-3.235289e-01,8.399188e-01,-7.568251e-01,4.469425e-01,-3.419098e-01,8.280323e-01,-3.370169e-01,8.314687e-01,6.792456e-03,1.405264e-01,1.972065e-02,8.879395e-03,1.337485e-02,1.512357e-01,-4.198576e-01,-1.409219e-01,-2.093968e-02,-2.001238e-01,1.374698e-01,4.256540e-01,-4.902484e-01,3.504292e-01,-9.843785e-03,8.638644e-02,-7.591799e-01,3.587184e-01,-9.105824e-03,-2.419446e-02,7.608150e-02,5.409893e-02,-4.656058e-01,-3.388094e-01,-1.086298e-01,7.319128e-01,2.851516e-01,3.997288e-01,-2.248928e-02,-1.244018e-04,-3.551748e-01,8.330300e-01,-9.564727e-02,-6.379430e-02,-4.599567e-01,-1.445000e-01,2.374017e-02,1.094136e-01,-1.708764e-02,9.169708e-03,-6.741114e-01,-5.065429e-01,-6.168946e-01,-3.888197e-01,-1.100526e-01,-1.007459e-01,-8.744234e-02,-6.424275e-02,-4.615909e-02,-4.372465e-02,-3.823308e-02,-3.013741e-02,-9.354442e-02,-1.072733e-01,-1.020507e-01,-7.825111e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-7.570049e-01,4.468208e-01,-6.505096e-01,1.697313e-01
21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.685014e-01,3.895578e-01,-3.162985e-01,5.302903e-01,-6.502982e-01,1.695967e-01,-7.639878e-01,3.605434e-01,-3.235790e-01,8.398774e-01,-7.568262e-01,4.468929e-01,-3.417339e-01,8.280168e-01,-3.370147e-01,8.314613e-01,1.092834e-02,1.444541e-01,2.037589e-02,1.004792e-02,1.466892e-02,1.516510e-01,-4.491549e-01,-1.457577e-01,-1.675726e-02,-1.958242e-01,1.466329e-01,4.490352e-01,-4.883122e-01,3.503135e-01,-3.947291e-02,8.118890e-02,-7.587525e-01,3.591084e-01,-6.478964e-03,-2.045618e-02,7.444190e-02,5.389601e-02,-4.557514e-01,-3.150659e-01,-1.066942e-01,7.316881e-01,3.021804e-01,4.228634e-01,-2.185889e-02,1.023890e-03,-3.546905e-01,8.330766e-01,-9.729827e-02,-6.402280e-02,-4.417962e-01,-1.211067e-01,2.506832e-02,1.100455e-01,-1.464501e-02,1.272828e-02,-6.741942e-01,-5.066345e-01,-6.169754e-01,-3.889138e-01,-1.101688e-01,-1.008428e-01,-8.752404e-02,-6.431293e-02,-4.629362e-02,-4.382744e-02,-3.831507e-02,-3.020494e-02,-9.365204e-02,-1.073573e-01,-1.021185e-01,-7.830745e-02,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-7.569751e-01,4.468107e-01,-6.504267e-01,1.696794e-01
22,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-2,-2,1,1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.704164e-01,3.924248e-01,-3.270528e-01,5.717976e-01,-7.163962e-01,2.634620e-01,-7.274969e-01,3.452140e-01,-3.033217e-01,8.830628e-01,-8.007145e-01,5.509464e-01,-3.356704e-01,8.056031e-01,-3.367296e-01,8.226172e-01,-2.079147e-01,1.086359e-01,-1.244299e-01,-1.829634e-01,1.870210e-01,2.305013e-01,-5.465093e-01,-4.005707e-02,1.574734e-01,-6.666822e-02,-9.671243e-02,3.528186e-01,-4.156063e-01,3.050434e-01,-5.770745e-02,1.722799e-01,-7.083792e-01,3.171546e-01,-9.399730e-02,-7.097321e-02,1.087426e-01,4.896319e-02,-3.545934e-01,5.785016e-02,-1.384415e-01,7.167448e-01,5.111189e-03,2.800542e-01,1.054938e-01,1.794691e-01,-3.471220e-01,8.126036e-01,-1.284662e-01,-6.858367e-02,-3.853548e-01,1.460255e-01,-1.772406e-01,1.432002e-02,-1.737839e-02,1.687770e-01,-5.507869e-01,-2.631681e-02,-3.929361e-01,-1.105261e-01,-2.356556e-01,-5.131828e-02,-1.463934e-01,-7.609493e-02,-1.697081e-01,-7.670609e-02,-1.092689e-01,-8.804625e-02,-2.248159e-01,-1.415309e-01,-1.939602e-01,-1.578250e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-8.009344e-01,5.508219e-01,-7.166116e-01,2.635004e-01
23,2,2,2,2,2,2,0,0,2,2,2,2,0,0,2,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.735468e-01,4.089622e-01,-2.555370e-01,7.092947e-01,-7.461370e-01,6.136699e-01,-7.032323e-01,3.195357e-01,-2.761603e-01,8.920177e-01,-7.479644e-01,8.180545e-01,-3.546169e-01,7.956039e-01,-3.383325e-01,8.210180e-01,-6.633215e-01,2.706413e-01,-3.707379e-01,-3.164911e-01,3.033573e-01,4.102391e-01,-8.097858e-01,2.001799e-01,-2.817410e-01,3.594217e-01,-5.066051e-01,8.102237e-01,-2.594741e-01,2.678337e-01,-1.764374e-01,5.564563e-01,-6.383062e-01,2.941612e-01,-4.121604e-01,2.954507e-01,-8.819368e-02,1.617765e-01,-5.333076e-01,6.006506e-01,-8.286771e-02,6.183205e-01,-5.860604e-01,5.696850e-01,1.064089e-01,4.387139e-01,-2.886251e-01,7.867689e-01,-4.644880e-01,1.989181e-02,-7.085574e-01,4.517678e-01,-4.159939e-01,-9.042229e-02,-3.069105e-01,8.021155e-01,-7.028638e-01,5.806918e-01,-7.098258e-01,4.482785e-01,-5.961957e-01,6.011584e-01,-6.831294e-01,3.721669e-01,-6.230702e-01,4.808513e-01,-6.791209e-01,2.475469e-01,-6.221641e-01,1.717367e-01,-6.351731e-01,-1.760567e-02,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-7.488408e-01,8.179848e-01,-7.462688e-01,6.137235e-01
